"","logFC","logCPM","F","PValue","FDR"
"C3orf62",0.0701367954575062,0.47565217793095,0.0388082471910415,0.845681743593677,0.983488835328513
"IP6K2",0.0181644524528867,6.10535149789381,0.0316591260835536,0.860445726790855,0.983488835328513
"CYB561D2",-0.0168597487798326,6.31808751451061,0.0298503615932956,0.864448354999688,0.983488835328513
"GMPPB",-0.044111262423956,5.20794747703597,0.0279204916061642,0.868859446224313,0.983488835328513
"DAG1",0.0211363114586356,5.93778470546989,0.0271847744429328,0.870582255603094,0.983488835328513
"HYAL2",-0.0521533355357072,5.99674096894996,0.0246842997594588,0.876624205158317,0.983488835328513
"IFRD2",0.0499872499116549,5.16684476136441,0.0178646778327598,0.894917130459909,0.983488835328513
"UQCRC1",-0.0292872910826374,7.7838782101267,0.0172965131249926,0.89659143211302,0.983488835328513
"NAA80",-0.01869244218345,2.37689419297175,0.0131359328121195,0.909817539979275,0.983488835328513
"RBM5",0.0124829417117092,5.50320398193725,0.0108722230539224,0.917922912973278,0.983488835328513
"TMEM115",0.0103984649015407,7.0528921418371,0.00437701835954044,0.947863323049388,0.997750866367777
"MON1A",0.0189701296242158,3.63258736179998,0.00159112966632048,0.968550200278524,0.998065904346928
"TUSC2",0.00200100496419924,4.19687556362071,1.24956542138314e-05,0.997212183607122,0.998065904346928
"RNF123",0.000302901618467743,5.37432110892653,6.0143068136548e-06,0.998065904346928,0.998065904346928
