"logFC","logCPM","F","PValue","FDR"
"CLDN16",-4.07101850956935,-2.17298040201112,5.75111317500571,0.0249737375965246,0.21105853846819
"LOC105374150",-4.01334343833916,-2.40943792877673,5.72995817701621,0.025214085592144,0.21179831897401
"SLC2A2",-3.1046635227615,-2.16955525620735,5.6406740189868,0.0255235068930409,0.213105906950329
"LOC107986083",4.60284822812435,-2.20175086250626,5.60400274232625,0.0259606202483157,0.213936387818822
"LOC105374186",-2.24548608033162,-0.737054805638705,5.52350221210682,0.0263146579262097,0.213936387818822
"LINC00698",-3.05748941665432,-1.89010118712098,5.56621631761177,0.026419729634393,0.213936387818822
"KRT8P13",-5.49878592254755,-2.47478512536421,5.94681916758129,0.0264330686926564,0.213936387818822
"PSMD2",-0.354336360762051,9.52736452104612,5.49628766353804,0.026655018547269,0.213936387818822
"LOC105374216",-4.34608246701882,-2.35527154766865,5.54633743486496,0.0266648709368108,0.213936387818822
"SUCLG2P1",4.78795644226486,-2.45230356143594,5.54322669526494,0.0267034596628111,0.213936387818822
"STT3B",-0.653084235499077,7.22943606037735,5.63821021981312,0.0277408709929022,0.220576391661406
"LOC107986013",-3.53792287344048,-1.72549936012807,5.45296872288938,0.0278505545027027,0.220576391661406
"LINC02028",-2.62903691312866,-2.07859304393741,5.37754271553976,0.0281980990136652,0.222060029732613
"SMBD1P",-3.09034264698938,-1.71897003390102,5.396096485175,0.0286013988629554,0.223963496181109
"LINC00692",-3.38670229551272,-2.47030675406937,5.50904680601353,0.0287871288421932,0.224151463906066
"CFAP100",-4.30487993928237,-2.77990105246385,5.37748737356756,0.0296234875541089,0.229023139867422
"MECOM",-0.676954973671196,3.70962758414581,5.26562628622871,0.029743264917847,0.229023139867422
"LOC105377055",4.11159174909784,-2.3211510026226,5.27868217181172,0.0302237413920133,0.231437047344367
"LOC105374234",-1.97221805097325,-1.81510111167687,5.19724148903058,0.0307333943145309,0.233342590396307
"LINC01014",-3.29509586573395,-2.37224059552563,5.29265037759916,0.0308093030609843,0.233342590396307
"RNF168",0.509325808938819,3.37603806727135,5.14647276730552,0.0314920669775826,0.237217417559399
"ZBTB47",0.510006161311715,3.32330002179429,5.13271211260657,0.0317012585373961,0.237374669212863
"RPL23AP41",-3.86187767638819,-2.15680472478559,5.22078236752248,0.0318554750891721,0.237374669212863
"CYP2AB1P",-3.31481669317112,-2.16229939463763,5.18127256570031,0.0324475113679973,0.239193485070116
"DLEC1P1",4.83713268191507,-2.40568133944978,5.16740825170722,0.0326581734345234,0.239193485070116
"OSBPL10",-0.829135750398011,4.00003417229992,5.1844676760665,0.0328261767763559,0.239193485070116
"SLC38A3",-2.5853191738499,0.147321863902137,5.22106589916673,0.0329417482114993,0.239193485070116
"TBL1XR1",-0.444764448358698,6.02630140855365,5.05182667063422,0.0329624499627649,0.239193485070116
"LOC107986010",-2.91668309542593,-1.79271169860841,5.02474078180004,0.0340945222040408,0.246119832160419
"NEK10",0.596559725478375,3.21360013643546,4.96479727880737,0.0343819073441475,0.246908412326365
"ARPC4",-0.307258111188316,7.01901146450933,4.92078612415391,0.0351254504951397,0.249717732348413
"TIMP4",1.40128109940357,0.800367111835303,4.92031842754785,0.0351334471918763,0.249717732348413
"LOC105374031",-2.65378703444975,-1.73789784274954,4.87436378530987,0.0366454223002941,0.259135486266365
"TOPAZ1",4.04204876164651,-2.31707437492754,4.90556708534435,0.0369391535418502,0.259604771480728
"RUVBL1",0.367749708609842,5.67265030967707,4.80186598886509,0.0372253992048814,0.259604771480728
"DNAH1",1.00188123363227,1.54467618659784,4.79921901522803,0.0372737009557467,0.259604771480728
"ICE2P2",-4.07624327543245,-2.15353231657375,4.85101285979509,0.0379082954527238,0.262704487487376
"PSMC1P6",-3.85997335938654,-2.63942263526895,4.75778599453562,0.0387698171010851,0.267338141801512
"C3orf52",-0.543899016608831,2.3997431737022,4.70367154720415,0.0390647831599863,0.268038561681886
"PHLDB2",-0.294768501823002,5.69790817091924,4.68244095907092,0.039475633365951,0.269523289877872
"RASA2",-0.624504106713891,3.44316487949609,4.67042881788075,0.0397102184585901,0.269795895998068
"MCF2L2",-2.32635422551968,-1.69743925379174,4.69155849412155,0.0400377636564781,0.270694343550627
"SEMA3F-AS1",2.58572213283559,-1.12757690181009,4.62916015910512,0.0405280554215364,0.272271944508983
"PTPN23",0.561987857178103,4.07691900598948,4.61348615932599,0.0408435730408096,0.272271944508983
"IMPDH2",0.318845645995402,6.36714911266306,4.61006035171592,0.0409128982592794,0.272271944508983
"CNTN3",-0.910172694911606,2.46149088062282,4.6029658690506,0.0410568805211958,0.272271944508983
"HEMK1",0.426140675372054,4.56084983740327,4.58844053381358,0.0413534358188892,0.272932676404669
"TBC1D5",0.359926449674693,5.12000608042896,4.49529843976151,0.0433127614624254,0.284509418895363
"LOC105374179",2.04419450562858,-0.184464875899395,4.41944663127039,0.0449850004026225,0.294100049802051
"EEF1A1P24",-2.28497408985974,-1.23748955425277,4.40891649510822,0.0452227937655894,0.294266629854962
"TEX264",0.33286731714826,6.66699582592332,4.35078797697191,0.0465609907247585,0.300397459912236
"TMEM108-AS1",-3.20020033709257,-1.12794190383623,4.38268130435335,0.0465984515736873,0.300397459912236
"B4GALT4",0.326548120883017,6.23335824753617,4.32493356971107,0.0471703627668957,0.300703160095813
"LOC105377202",-2.96322636431444,-2.01227298212636,4.38694526065811,0.0474142284561312,0.300703160095813
"LOC105377151",-3.23922542179198,-2.29061861618136,4.34684326305739,0.0474347881283746,0.300703160095813
"LOC101929130",2.26955689484669,-0.866084545338499,4.31053025556114,0.0475137027857021,0.300703160095813
"KY",1.43707636302743,0.427455990787761,4.23323050156334,0.0494047628238281,0.311250005790117
"FYCO1",0.393906882681647,4.49815042395177,4.19285016817259,0.0504260144115791,0.316246407124202
"CACNA2D3",-1.53732614965732,-0.873256953620307,4.14875888960527,0.0515682069866147,0.320814599536207
"HMGB3P12",-3.89098790304849,-2.37189733058406,4.25835298327552,0.0516173562024344,0.320814599536207
"MORC1",-2.72148291736414,-1.9912202157705,4.11740632338439,0.0523980376437814,0.324212857920898
"ULK4",-0.534410399302014,2.32978633129896,4.05552569936993,0.054080189282224,0.3331339659785
"RPL39L",1.11005093641083,0.24535352591266,4.03904988111845,0.0545382191268993,0.333480628364553
"LOC105377103",2.94174602116138,-2.02169499005568,4.03387393621102,0.054683008620242,0.333480628364553
"ZBTB38",-0.337508751781974,6.1499118944785,4.02762868370671,0.054858285185511,0.333480628364553
"C3orf18",0.644457859738478,3.36386157944383,4.00984028483129,0.055360993658879,0.334600947756862
