"","logFC","logCPM","F","PValue","FDR"
"NICN1",-5.00709568441203,2.89459347624624,362.705595822747,6.21350002455153e-15,5.23798052069694e-12
"UBA7",1.23856318403323,4.10465763811188,56.4581215971602,1.92149809670271e-07,8.09911447760191e-05
"CD200",1.61267755062371,1.26584266705942,38.917818256591,3.12683075712697e-06,0.000823987181438102
"ABHD14B",0.506368333502127,5.79424378147942,37.7015170109112,3.90978496530535e-06,0.000823987181438102
"COL7A1",0.912292012784063,5.10663564068546,28.9725725338952,2.26995698661124e-05,0.00351138103990005
"FLNB",0.529781785775419,8.07647778412298,28.5356903634571,2.49920358711747e-05,0.00351138103990005
"MASP1",1.70189730970634,4.48532132168248,27.6898694491893,3.01854265629794e-05,0.00363518779894166
"RPL29",0.437986049413141,7.31314763346632,26.2673916034478,4.1792649340215e-05,0.00440390042422516
"FBLN2",2.57152429507553,3.68189755970452,19.4221726530751,0.000234508973225471,0.0219656738254524
"RPSA",0.352325014449745,6.30091869970257,18.4715410806263,0.000305312915003566,0.0257378787348006
"KBTBD8",-1.07173488871759,1.79265503714729,16.8527439111467,0.000486278361667222,0.0351434910647752
"TM4SF1",0.447553749457959,8.58611303573637,16.7564837510736,0.000500263218003918,0.0351434910647752
"SMIM4",0.43582809046516,4.87029130649734,16.3086485660646,0.000571397957619292,0.0370529598671587
"HACD2",-0.473768107629643,6.8103345182871,15.7837705522918,0.000669241394250465,0.0402978925252244
"UTS2B",-1.28038940212659,-0.210303413232807,14.9844541860108,0.000855479292796428,0.0480779362551592
"GPX1",0.334083879431978,7.82236077001884,14.2777696677323,0.00106826629667114,0.0541082676739781
"SLC26A6",0.490126976629589,4.64751715753283,14.1163090845741,0.00112466101422475,0.0541082676739781
"ROBO2",-2.19352015528734,1.36691761787934,14.03217864463,0.0011553366763127,0.0541082676739781
"CRYGS",-1.41186197008387,1.0397224304765,13.7135228177607,0.00128014758370002,0.0557684324793491
"SLC66A1L",-0.92983901428021,3.4240125699224,13.6117109311729,0.00132309448349583,0.0557684324793491
"TMPPE",1.11679312202604,0.790180349922792,12.8319943153723,0.00170976610894804,0.0652139423847089
"C3orf80",-1.7490648643021,0.414193494406579,12.7834155995684,0.00173767851607385,0.0652139423847089
"ZBTB47",0.493344776065282,3.32610591339157,12.6484305467125,0.00181790617811824,0.0652139423847089
"KCNAB1",-1.3210899158327,2.75498649458389,12.5359209824374,0.00188789552740274,0.0652139423847089
"MELTF",2.11728724721898,2.14696422263083,12.3487590155205,0.00201098837094615,0.0652139423847089
"LXN",0.467488733896506,4.36949885434408,12.348237578184,0.00201134341874547,0.0652139423847089
"SKIL",-0.454276051059845,5.39673244429958,11.6427323218561,0.00256150443046545,0.0799758605511991
"RPL14",0.285305212950627,6.73570389364729,11.0181516037816,0.00318907178852073,0.0960138399186778
"SETD5",0.256664325915944,5.30452490664016,10.7750422444604,0.0034777055195998,0.0980703929031477
"MRPS25",0.242344567296412,5.35943620203747,10.7651464906194,0.00349004956950704,0.0980703929031477
"PLSCR4",-0.547490734607286,5.44652677409861,10.6717608246725,0.00360894947875541,0.0981401422771228
"RPL17P18",0.719164635095104,-0.290842086105258,10.4688878772061,0.00388295332811631,0.102291551737564
"MST1",0.905963716908539,0.947816747573901,10.2890411712301,0.00414513722881427,0.105775754215495
"RPL32",0.292532593376537,7.46912117091737,10.1277549079083,0.00439695264714813,0.105775754215495
"GNB4",-0.437722015412301,5.54688264901495,10.0370829424559,0.00454590267363424,0.105775754215495
"LIPH",2.24180087718173,-0.261190455179184,10.0005191228948,0.00460753653266289,0.105775754215495
"PEX5L",1.54250951240112,-0.608640612430151,9.95883038231846,0.00467893754300177,0.105775754215495
"LMCD1",-0.348020582507937,7.2964522708282,9.85391975976094,0.00486408704126207,0.105775754215495
"IMPDH2",0.247055867934616,6.3643898662979,9.74520053901965,0.00506453709501193,0.105775754215495
"ATP2C1",-0.352990757963061,6.72240754299709,9.72897829842056,0.00509522157366871,0.105775754215495
"TKT",0.362011984967714,7.9545614276552,9.70315505358841,0.00514449101166703,0.105775754215495
"PLOD2",-0.580302171289776,9.5748219871034,9.55763320682345,0.00543217187497105,0.109031449776205
"BCL6",0.36683121025198,3.66364728665851,9.23696782724366,0.00613096488642673,0.120195427889715
"CCRL2",2.55385143668885,-0.744320605548498,9.15867222555188,0.00631631561473352,0.12101486507319
"MAP4",0.214510612514558,8.170765981109,9.09875948478119,0.00646233557791842,0.121061086493005
"GALNT15",1.48350695605634,3.08435111463311,8.78791713486289,0.0072824518104943,0.131349990230746
"LOC102724068",-1.52167491208874,0.0460797561182679,8.77350023870681,0.00732319043991109,0.131349990230746
"TRAIP",0.7334792375147,1.19178131776528,8.63026909876205,0.0077419223529215,0.135967511323184
"GPR160",1.54527662275783,0.0389949358670759,8.51384142771725,0.00810186687324082,0.139385179064123
"NECTIN3",-0.459588767139405,4.57777850264872,8.31604595463613,0.0087566467238874,0.144770878570649
"LINC00960",-1.64199530376321,0.109298780724562,8.24945871477768,0.00899010461393351,0.144770878570649
"RPL39L",0.753729829772587,0.245719083126561,8.21843726097493,0.00910121641305768,0.144770878570649
"ADAMTS9-AS2",1.24323451299565,-0.597989446593064,8.21826255706932,0.00910184645817844,0.144770878570649
"TIMP4",1.43156649536073,0.788745183563164,8.11703064692984,0.00947519163736943,0.145411068809525
"RUVBL1",0.243546795420633,5.65757395226881,8.11388006111344,0.00948708040868788,0.145411068809525
"KRT8P12",0.455573079151241,1.92545040482956,7.99132801577006,0.00996262391404576,0.149248494242047
"LOC105374179",1.63141442169426,-0.146279374431557,7.95922224483438,0.0100915351978608,0.149248494242047
"IMPG2",-2.16018604842724,-0.496060677138227,7.81635430982918,0.0106880679423107,0.154310587092633
"DZIP1L",-0.456509105719692,3.27000249314822,7.77435161476788,0.0108708147497178,0.154310587092633
"PFKFB4",0.382445559070681,3.97518118867606,7.74896233395319,0.0109829599354187,0.154310587092633
"NEK10",0.468554936486307,3.263795723174,7.69470304083728,0.0112269560215427,0.155152851248532
"PPM1M",0.563147366085503,2.76041852922186,7.60561885127046,0.0116407169376206,0.158276199651841
"PDE12",-0.382773035173635,4.97971187687373,7.51588483577192,0.01207469139582,0.161570870582163
"POC1A",0.417790266215111,2.53458930821147,7.24218191320269,0.0135134542247543,0.175759366762266
"ZNF589",0.763055419592644,1.62028932976054,7.166653712506,0.0139433401050257,0.175759366762266
"LOC102723663",0.60805909055973,0.22518949655551,7.16264873053266,0.0139665564523981,0.175759366762266
"IL1RAP",-0.466321287658884,4.2474191570619,7.09594205940787,0.0143596395617756,0.175759366762266
"SDHAP4",0.333232825554011,3.00045398999656,7.08193945248366,0.0144437070868846,0.175759366762266
"PTPN23",0.423105210104254,4.09275050829825,7.06720865558047,0.01453273813069,0.175759366762266
"TEX264",0.225144918797752,6.66173279291381,7.04592183729334,0.0146624739463919,0.175759366762266
"CDCP1",0.769131230150769,3.48430026005038,6.99593026544925,0.0149722545250137,0.175759366762266
"RNF168",0.332871470437175,3.37322855083484,6.98968300751508,0.0150114761647487,0.175759366762266
"TGFBR2",-0.500683451878233,7.11253294845389,6.85064606443199,0.0159146849378312,0.18287574781916
"SENP2",-0.36119535560933,5.16544381729457,6.83011011849109,0.0160531498678741,0.18287574781916
"CHL1",-1.58609039226754,-0.0655501143494908,6.65119708750882,0.0173179340312671,0.192519537935018
"CHST2",-0.705923133696697,2.54558189312966,6.64597984767837,0.0173564470736197,0.192519537935018
"MME",-1.64261106905257,5.68883267012158,6.51966278693314,0.0183186940999365,0.200554014626577
"RHOA",-0.148472324357799,10.1178788021383,6.41002839870007,0.0192022717243864,0.204123240004201
"LOC105374186",-1.3478614160612,-0.679083506200925,6.39475253579803,0.0193291181878094,0.204123240004201
"FNDC3B",-0.192061419967603,8.12994595900264,6.37685126592138,0.0194789572787204,0.204123240004201
"RPL22L1",0.382756630941652,3.22509674063295,6.36093571236959,0.0196132650537844,0.204123240004201
"LOC107986087",1.09658152035131,-0.128967124837518,6.26096856171609,0.0204808928650933,0.209038465787364
"PHLDB2",-0.228056552097532,5.70780685929876,6.23725834966831,0.0206929137799635,0.209038465787364
"FYCO1",0.245039740043568,4.50201096506135,6.22213217857736,0.0208294556656448,0.209038465787364
"HYAL3",0.374050400868073,3.2272887278716,6.01171737386474,0.0228371546524568,0.226490839670836
"VILL",0.453774331056768,2.02442580650371,5.88304827408432,0.0241711306433033,0.234219083671256
"STXBP5L",-1.74368344804012,-0.234413204230178,5.88295990818137,0.0241720762507701,0.234219083671256
"EOGT",-0.341819384875029,5.35138504708035,5.81230513405367,0.0249415895092563,0.237073954028299
"ANKRD28",0.262315993650333,4.70477610949315,5.80441970281398,0.0250291600338299,0.237073954028299
"SMC4",-0.511030399036122,3.97216920917005,5.72801134240007,0.0258957803381331,0.24198971268238
"CHCHD6",0.275536891552413,4.39498353828005,5.70851495665334,0.0261222584271608,0.24198971268238
"ADPRH",-0.608586301950566,2.4655648990003,5.65818692300918,0.0267172249479421,0.244811093816469
"C3orf18",0.437460241336226,3.37171017744516,5.60667000916766,0.0273420332428742,0.247842301330569
"STT3B",-0.366356917037104,7.23562362276718,5.5284897399816,0.0283217845768243,0.253695392174355
"MAP6D1",0.980616080404955,-0.217606242933156,5.48584316025616,0.028872801194719,0.253695392174355
"PRICKLE2",0.354290307165262,3.24186693810318,5.48448251980653,0.0288905784682539,0.253695392174355
"DNAH1",0.588550235250438,1.6137621331462,5.40137264975084,0.0300001127535777,0.260722629394495
"SHOX2",1.21205678972368,-0.701335701177433,5.34490042586008,0.0307813369403882,0.264782316742319
"HGD",-0.677996503720387,1.66390508249923,5.32207954521719,0.0311035026005248,0.264851037295378
"RPL35A",0.214444279682742,7.62198067218278,5.26836087554641,0.0318769313976535,0.268722531682219
"ARF4-AS1",0.496657560221698,-0.269778632052722,5.21961536735657,0.0325975192945951,0.272076324409343
"FLNB-AS1",1.34978632895177,-0.176124831718513,5.14434006513028,0.0337465871535873,0.278472930908285
"VEPH1",0.531357325539418,5.95264600129966,5.12656263040447,0.0340245692568842,0.278472930908285
"EIF4E3",-0.681712094376354,1.40141565634483,5.05849564836656,0.0351130205361579,0.282080186852413
"DYNLT2B",0.270374593959699,1.88157870044344,5.05717380406147,0.035134542846386,0.282080186852413
"RASA2",-0.381282115455213,3.46466323429551,5.03266635026729,0.0355362793831909,0.282613995471981
"ST3GAL6",-0.676426457049053,2.69882034185568,4.98842119976234,0.03627474684991,0.285790762565179
"HTR1F",-0.773070252108326,0.334386943528578,4.92104243192162,0.0374328061576588,0.292067692364978
"UBE2E1",0.31604078656587,2.0178154459992,4.90218254358052,0.0377643872690185,0.292067692364978
"SEMA3B",1.50126675403556,2.55831301837409,4.85931183566111,0.038530514211333,0.294837398275019
"TTLL3",0.42473114541176,0.504656666119947,4.82738611286725,0.0391124518154243,0.294837398275019
"SSR3",-0.16155131268086,8.52756010010471,4.82263331604721,0.0391999310314663,0.294837398275019
"TSEN2",0.268131574537671,3.65825395511254,4.80526458735423,0.0395215017853822,0.294837398275019
"C3orf52",-0.404080290300997,2.3925930547188,4.63891355679482,0.0427571512716211,0.305933173342708
"NFKBIZ",-0.352155382359483,3.86559777037206,4.62173420633395,0.0431080391746353,0.305933173342708
"SLC6A6",-0.746847116751344,3.36379627419308,4.59147052119062,0.0437341326953169,0.305933173342708
"B4GALT4",0.185935839433213,6.23371957890353,4.58737993190169,0.0438195457604885,0.305933173342708
"HEMK1",0.230907616198801,4.57449154992078,4.58717210382337,0.0438238903295142,0.305933173342708
"DIPK2A",-0.70027044535294,2.1879124402715,4.58698092975904,0.0438278871832429,0.305933173342708
"COLQ",-0.873824144351102,0.215584865169188,4.57453516048924,0.0440889798059599,0.305933173342708
"ST6GAL1",-0.40087680094743,2.15430572914852,4.5608219897303,0.0443787023511229,0.305933173342708
"RPL24",0.172617648247677,7.17749027343017,4.55720788645094,0.0444554172971915,0.305933173342708
"SLC6A1",-1.73191393300301,1.34207434807639,4.5486375906436,0.0446379363240249,0.305933173342708
"MFSD1",-0.326290533662596,8.90195531125738,4.51169224422719,0.0454345304233766,0.308881525378278
"ATP11B",-0.2757441784694,5.39815327059585,4.44193271967217,0.0469829823632725,0.31585632429617
"CEP63",0.18357329289697,4.47690472993938,4.43193170946654,0.0472098420656197,0.31585632429617
"AGTR1",-0.880752762317619,1.15459170773931,4.35934279982261,0.048894183566456,0.32399203220663
"ARPC4",-0.150497659792509,7.00431244923253,4.34669782896909,0.0491945197182072,0.32399203220663
"TMF1",-0.195721000060012,6.40368243067934,4.24638500604885,0.051652782489857,0.336018733132726
"TBL1XR1",-0.318647005903917,6.03288810491933,4.22745252334221,0.0521322468450773,0.336018733132726
"NEPRO-AS1",-0.797838639676964,-0.212850515148898,4.22414868305594,0.0522164342116098,0.336018733132726
"GATA2",0.698815064145983,1.60286685875366,4.19837481728085,0.0528785311588271,0.337701528537055
"FGF12",-0.854984493693734,-0.477179188537699,4.12715622336114,0.0547582895070143,0.345795426150515
"EDEM1",-0.238127699331403,4.97903123911916,4.10967618632419,0.0552312180320831,0.345795426150515
"TRAK1",0.277928206171417,5.31473727357569,4.08551915613372,0.0558924752620097,0.345795426150515
"MGLL",0.317656404906196,7.08800137446178,4.08358704815306,0.0559457519183107,0.345795426150515
"SLC51A",-0.600201559989623,0.302258040413243,4.05128476134937,0.0568450984212153,0.345795426150515
"PRRT3-AS1",0.444645146831396,0.499700207707088,4.03540626300265,0.0572932170520763,0.345795426150515
"PODXL2",1.5251619995367,1.1888805828528,4.02439806306823,0.0576062527625327,0.345795426150515
"CD80",-1.23323765711431,-0.78023833143113,4.01882069922782,0.0577655984576946,0.345795426150515
"NT5DC2",0.282749017130565,5.25588910121748,4.01630386795796,0.0578376691426128,0.345795426150515
"ZNF619",0.485026206646612,1.12320415857853,3.97245121090042,0.0591100307942817,0.350913774363236
"CHMP2B",-0.159273211437976,6.61723770688319,3.93822664331395,0.0601252656510611,0.354444747859053
"PPP2R3A",-0.280206918481852,3.97515506876678,3.90255609687269,0.0612046536635184,0.358302243321847
"SLC38A3",-1.30610426729281,0.13847429562324,3.88233529798817,0.0618263626109298,0.359445680558716
"TM4SF4",0.712848200317504,0.795797909512544,3.84665397518971,0.0629411215893207,0.362559945011883
"CTNNB1",-0.193080719417466,8.16195766471519,3.82189235986909,0.0637282460366755,0.362559945011883
"GAP43",-0.45216162394518,2.36269222134279,3.81121256140697,0.0640712097688635,0.362559945011883
"MRPS22",0.192664552693314,4.72619480536516,3.81086635970856,0.0640823627601075,0.362559945011883
"PIK3CA",-0.229644391711956,3.88786356811738,3.75464798188232,0.0659233115362898,0.370489010833949
"SEC22A",-0.181321190568821,5.15720654410658,3.62626623230691,0.0703593272087028,0.39280074726448
"PSMD2",-0.175280383464062,9.50941279522652,3.60387253015132,0.0711677260538379,0.394699954364377
"WDR5B",0.209545667503923,3.25067771688824,3.58231649062115,0.0719559847556899,0.395288684084056
"C3orf38",-0.250870617960385,4.8941340103682,3.57538204829207,0.0722116931778702,0.395288684084056
"LINC00888",-0.240540409290784,3.81662351637252,3.51662849447478,0.0744206980277478,0.4046232933411
"BZW1P2",-0.29327778874305,1.56417632106155,3.50474458111,0.0748769083762889,0.4046232933411
"IGSF10",1.23358307397877,-0.661440560152596,3.46914350919386,0.0762629950201572,0.409488565617787
"XIRP1",2.08084661988694,0.863886662939184,3.44993294213526,0.0770232080881097,0.410784100088283
"LOC100287402",0.387662807911423,0.669808003606762,3.43852332086296,0.0774788516180748,0.410784100088283
"IQSEC1",0.27571106111529,4.31008827767081,3.39683688298362,0.0791702398214178,0.417128201059095
"HDAC11",0.228268523766619,4.03270157139909,3.34638347853223,0.0812746624646047,0.425556151910943
"ZNF654",-0.289406105132713,4.18518927609003,3.32338493018828,0.0822553368484387,0.427799775424135
"CIDECP1",0.176220347669291,4.94889424144238,3.31264201490035,0.0827181060428635,0.427799775424135
"SNX4",-0.246309146360783,4.57292451427835,3.24288430047835,0.0857974023920635,0.438981086359233
"PARP9",0.572332487749669,3.23254949870545,3.24013260175465,0.0859215649457573,0.438981086359233
"COL8A1",-0.336649411589691,11.6935788830633,3.2065454636635,0.0874539967614938,0.444118790782767
"MYLK",-0.245516322428254,7.84881956727356,3.13565214467299,0.0907938437839139,0.452154100482144
"TBC1D5",0.17166177733069,5.12468145839822,3.12559759949009,0.091279416813255,0.452154100482144
"PDZRN3",0.395959799379085,2.11130701623112,3.120402781795,0.0915314767831993,0.452154100482144
"IQCB1",-0.254004563852252,4.05773146671082,3.11090565512929,0.0919943855276741,0.452154100482144
"THUMPD3-AS1",0.226979253746922,3.52123589041789,3.10752196826019,0.0921599702877357,0.452154100482144
"PDCD10",-0.202260148990477,5.75725084029863,3.09580291243435,0.092736140996338,0.452154100482144
"ZBTB38",-0.223654661374366,6.15622089921321,3.09469521207517,0.0927908177739156,0.452154100482144
"CCDC12",0.185913237735832,4.84548013220708,3.07573385119029,0.0937326027002663,0.454118299289221
