"","logFC","logCPM","F","PValue","FDR"
"USP13",-1.00296841091294,2.83039876220293,37.5870853425345,3.99382752746306e-06,9.35221279347599e-05
"DPH3",0.875674415260554,6.16075040750065,37.4011520168642,4.13462953242821e-06,9.42025052928914e-05
"POLR2H",0.446084638233211,4.9911044367395,36.8887503783826,4.55156111643952e-06,9.74393133380179e-05
"CLEC3B",-1.92665218770386,3.39493386516032,36.8485707327642,4.58614879280014e-06,9.74393133380179e-05
"ABHD10",0.658816569518043,5.26985193096906,36.8056030888904,4.62345496265802e-06,9.74393133380179e-05
"HRH1",-0.771882471363364,3.78912356041907,36.2052115006853,5.1810036877401e-06,0.000104896010273453
"XIRP1",-4.85700568648835,0.863886662939184,36.159738458123,5.22613574316135e-06,0.000104896010273453
"TCTA",0.432277041613256,7.30875932769477,35.8863400560462,5.50671913920431e-06,0.000107957307775564
"CHST2",-1.64809126590798,2.54558189312966,35.3470640950868,6.10975116948165e-06,0.000117057278088024
"TCAIM",0.751855028610306,3.81974175248448,35.2262282671751,6.25456167886994e-06,0.000117168788784164
"HIGD1A",0.684433911740825,7.18999880698434,34.1348339952261,7.74668379009007e-06,0.000141966400761868
"ATP13A3",-0.858388978007195,7.15226985775359,33.3639198019437,9.03439171584422e-06,0.000162042387584185
"PIGX",-1.31245958163674,2.90136649563309,32.6725192442052,1.03903433953779e-05,0.000182480405881325
"SLC35G2",-0.636889868369841,4.85536470935708,32.1346492477753,1.15994189285385e-05,0.000199557350137918
"SLC25A38",0.597880850440111,5.50525542579221,31.3696597322402,1.35924415461018e-05,0.000229168564467276
"NDUFB4",0.458975229090747,6.75616610343645,31.1739341551722,1.41606444538866e-05,0.000234067123031891
"RBM15B",-1.16552248737165,3.6780014147405,30.9125792187576,1.49602972758907e-05,0.000242529434684151
"HDAC11",0.711009933896014,4.03270157139909,30.5196924278399,1.62569458809098e-05,0.000258577459954848
"PBRM1",-0.760908775193613,4.81570940556309,30.2791162769248,1.71113503544309e-05,0.000267127191644171
"SLC7A14-AS1",2.5273347205316,-0.499361031852211,29.6928784062336,1.94065326912716e-05,0.000291110860362314
"DVL3",-0.906826531542636,4.80615611678549,29.6762303828364,1.94764520463395e-05,0.000291110860362314
"ALCAM",-0.697228704297357,8.35185343706264,29.6272768971036,1.96836524800141e-05,0.000291110860362314
"FAM162A",0.573984818791444,5.40785107004019,29.3805125475252,2.0765519015741e-05,0.000301816078108098
"LAMB2",-0.685832547355815,9.31941390428573,29.1389912824043,2.18877350536987e-05,0.000311053935921094
"DUBR",0.744525774601771,3.51895537234244,29.0867573217461,2.21390701723199e-05,0.000311053935921094
"DZIP1L",-0.846168896963757,3.27000249314822,28.9878339965506,2.26237643474452e-05,0.000312653005654038
"HES1",-1.39220285472251,0.0309457824954775,28.895890942429,2.3084689299796e-05,0.000313877307737549
"ARF4",0.496737291796204,10.2268746874244,28.8212072261118,2.34666608703043e-05,0.000314006271645501
