"","logFC","logCPM","F","PValue","FDR"
"LAMC1",-1.41014995782036,9.23486266188625,126.105841939339,1.87977623792703e-10,1.14707215214373e-07
"GBP1",-1.51703994561435,4.37549373906257,124.140741614306,2.17301476511903e-10,1.27076092618523e-07
"ABCC3",-1.99744897031345,5.7367261945416,123.127452217913,2.34348043421403e-10,1.31562991576776e-07
"TSPAN2",-1.85732177157756,3.11020197442948,117.093769587004,3.71616485207063e-10,1.89777533793393e-07
"FAM214B",0.865665684800147,6.40502076438007,116.90476860944,3.7714499668399e-10,1.89777533793393e-07
"THBS3",-1.81568595050583,5.76973210267824,116.85524164392,3.78608546221233e-10,1.89777533793393e-07
"MAMDC2",-1.64669440693935,3.36027012794981,114.682160290156,4.4936413918082e-10,2.17476748048373e-07
"SPEN",-1.12994405506866,4.21538070724128,110.406850002588,6.34677006319335e-10,2.88956676624963e-07
"PDLIM3",-1.64785522340919,2.84604407016303,110.338717341191,6.3823704847694e-10,2.88956676624963e-07
"SLC35D1",-0.734181853265965,5.1127624023325,109.631978551215,6.76480950171679e-10,2.9670031673936e-07
"SASH1",1.36494107355671,6.10745278830676,107.037248327506,8.39923417138173e-10,3.55003709308396e-07
"CSTA",-2.36673342098648,2.28464472036696,106.757154458755,8.60001860811218e-10,3.55003709308396e-07
"TNFRSF10D",0.889966621966027,9.27180100628235,105.842005567988,9.29350053654921e-10,3.72669371515623e-07
"FBXL5",0.91934783574202,6.9580692218147,104.949919415349,1.0028747039633e-09,3.9098184639236e-07
"RNF7",0.715005044021922,6.9704609508832,103.62477130276,1.12409804086536e-09,4.20233329562008e-07
"COX1",-0.946614714518643,11.4091408496365,103.485014128409,1.13778885096946e-09,4.20233329562008e-07
"IL1R1",-1.37281322078439,4.62891712455332,102.734787761393,1.21446818746247e-09,4.37052846436816e-07
"FBLN1",-3.01776366831669,5.52682496762941,102.260139710264,1.26588917775513e-09,4.4416886524483e-07
"CRISPLD2",-2.33394292100894,4.82984869675216,101.662121844848,1.33409231767582e-09,4.54334739218856e-07
"MYOZ2",2.95102244840038,2.11974569749803,101.237607062777,1.38494310530809e-09,4.54334739218856e-07
"PAIP2",0.877073899115655,6.56592217926383,101.180232792991,1.3919767571365e-09,4.54334739218856e-07
"OXTR",-3.89035875938025,6.14707990001197,100.617572825967,1.46306221836553e-09,4.65948553896355e-07
"GSTM3",0.83842002249391,7.53156272831625,100.382284652906,1.49395688816074e-09,4.65948553896355e-07
"DAPK1",1.04547720498949,5.34396504617526,99.3486841110982,1.63838458081738e-09,4.99885382429825e-07
"SLC7A5",-2.25110223308775,6.78644236959112,98.4489434968327,1.77658656992214e-09,5.30518989550153e-07
"CIB1",0.774176497250284,7.48848583064851,97.9004237633055,1.86706278133592e-09,5.45921377834368e-07
"LOXL4",-1.29461546430355,7.55640474539102,96.9786415246224,2.03066409314594e-09,5.66130556675638e-07
"PALLD",-1.20804043874568,7.21629624846303,96.9258652107789,2.04049422251759e-09,5.66130556675638e-07
"SYNPO2",-1.37975929386168,5.82870349268034,96.4462828846834,2.1322442138942e-09,5.66130556675638e-07
"TFAP2A",-3.32230821552744,2.37263859034427,96.3662767089876,2.14798479337652e-09,5.66130556675638e-07
"INKA2",1.61488845413988,6.10789475096668,96.2283306937461,2.17542377259821e-09,5.66130556675638e-07
"APOL1",-1.78618438276166,3.68055385445783,96.0156963635866,2.21847264908583e-09,5.66130556675638e-07
"RASD2",-3.29232415820184,2.28212181906908,96.0153770847005,2.21853798483506e-09,5.66130556675638e-07
"CDO1",2.79954984468901,2.08925728824041,95.614359043808,2.3022857356093e-09,5.77010362487081e-07
"HTRA1",-1.97352004156976,7.64117916340434,94.2666970773892,2.61006038739144e-09,6.41756461127057e-07
"MT2A",1.56870465879264,10.2005378712027,93.9257057359287,2.69488305563733e-09,6.41756461127057e-07
"CCDC190",2.19468265219122,3.13206722786951,93.91418672113,2.69780058471652e-09,6.41756461127057e-07
"CLU",0.886750133386258,6.55072928475192,93.3071635904062,2.85654361315151e-09,6.68193160176358e-07
"EGR1",-2.59544250680199,3.96763792068157,93.0841768911767,2.91739863098754e-09,6.71240816162462e-07
"ZNHIT1",0.804587464732194,6.9749523341301,92.705257367997,3.0240855434602e-09,6.84565171007483e-07
"S100A4",3.91854804292018,5.21771834798777,92.1949482253284,3.17456341670335e-09,7.07222183387803e-07
"BABAM1",0.810466425988253,7.1387665635907,91.96075586153,3.24634552216043e-09,7.11913428180027e-07
"COX14",0.794591277368326,6.36067832162086,91.216606642963,3.48646976544272e-09,7.51256305493564e-07
"FBLIM1",-1.14890596695344,7.10107867313911,91.0794723251393,3.53280485661384e-09,7.51256305493564e-07
"H2BC21",1.08443318610934,6.30871465261536,89.1271097621075,4.27096363295038e-09,8.89489885855834e-07
"OSMR",-1.051269845682,6.29659139925693,89.0352923100487,4.30960543200546e-09,8.89489885855834e-07
"WWC2",-1.27925940795681,4.94413441658,87.3786805937803,5.07672745513753e-09,1.03263579467906e-06
"CFI",-2.21188161743624,3.13428592446125,87.1888001813875,5.17378710861093e-09,1.03734431527649e-06
"FTLP3",1.05685614665453,6.21303357165098,85.7021373333109,6.00774055079853e-09,1.17715195060723e-06
"NCOA7",1.10741242933267,4.73705184653455,85.6511644146561,6.03882724928537e-09,1.17715195060723e-06
"UBB",0.706940223292216,9.48640445423512,85.2498125362585,6.28983305972116e-09,1.19701716190764e-06
"LOC105374985",1.16401633563283,4.18098208416489,85.1305783804986,6.36658340347625e-09,1.19701716190764e-06
"CYLD",0.771048414949971,6.15173184912215,85.0843728332025,6.39660043769668e-09,1.19701716190764e-06
"PRDX2",0.77720878811645,8.44036850882964,84.7895324864123,6.59182331885172e-09,1.19712676569123e-06
"OLFML3",-1.88239750733376,8.54569546337787,84.7332734303353,6.62980921958108e-09,1.19712676569123e-06
"ADAM23",2.97772384260825,2.04392647011024,84.6989914684995,6.65307358203891e-09,1.19712676569123e-06
"LINC00888",1.14220565814176,3.81662351637252,84.4173492095501,6.84761514820886e-09,1.20481495288535e-06
"RBMS2",0.752987907668605,6.02228918534933,84.3890722374773,6.86748815324747e-09,1.20481495288535e-06
"VSIR",-1.97113041276087,6.38909006769423,83.4834918878148,7.53850744173108e-09,1.30530585609816e-06
"ITPR3",-0.751073584684253,6.34521187498124,83.2307178314322,7.73837543157503e-09,1.30530585609816e-06
"AREG",-6.11570381474163,0.4874636045436,83.1042830469225,7.84051500982421e-09,1.30530585609816e-06
"H2BC11",1.57049863659482,1.16347470343244,82.9694006463268,7.951106546313e-09,1.30530585609816e-06
"JCAD",0.742181079711614,5.76765057702039,82.9444126190315,7.97178114901153e-09,1.30530585609816e-06
"MPP4",1.76395517269064,2.94010632667411,82.9049823584325,8.00452462351632e-09,1.30530585609816e-06
"MPC2",1.02753286562474,7.78015744137459,82.7183766044106,8.1614924080231e-09,1.30530585609816e-06
"TCF21",10.9068015295889,3.47582284310373,82.6915672787312,8.18431886972841e-09,1.30530585609816e-06
"SLC22A3",-4.26376631621519,4.92769865704979,82.3165111014873,8.51108296300678e-09,1.34216909422247e-06
"MAN1A1",-1.85845023975202,4.74351531545103,81.68338480053,9.09552687413146e-09,1.4076634923625e-06
"CD36",-2.39324552441428,8.47253630243933,81.6127738129097,9.1633814768045e-09,1.4076634923625e-06
"CPNE2",-2.10963818962059,1.77138364601516,81.4931253245102,9.27962631948866e-09,1.4076634923625e-06
"SLC20A1",-1.03745433049943,8.85017952546306,81.3481070149341,9.42268555561246e-09,1.4076634923625e-06
"SGPL1",-0.776852330856441,5.29163045175623,81.3428816271262,9.42788516438011e-09,1.4076634923625e-06
"CBLB",-0.712039482683686,6.32741614260421,81.232718637696,9.53823816220222e-09,1.40914918533166e-06
"LNCOG",1.05820798203316,4.59280728531806,80.4931814046283,1.03166420992422e-08,1.50827158190484e-06
"PPP1R14B-AS1",0.987344735113862,4.49759546874367,80.3922016642016,1.04282128919463e-08,1.50886564885016e-06
"C3",-2.77484115883097,4.36864506842059,79.7988913294,1.11109908737742e-08,1.59125262156552e-06
"CLSTN1",-1.45006945525681,6.43226668598764,79.5552243887298,1.14054341248832e-08,1.61692189841147e-06
"ATP10A",-1.38487552585587,5.23538170097762,79.3160654261713,1.17027450758488e-08,1.64248027139537e-06
"PTN",-2.32365747282925,2.42818760518764,79.1632424437573,1.18971590803815e-08,1.64888931911417e-06
"BST2",-4.08972461011437,1.23940838371968,79.0963400793504,1.19833780227749e-08,1.64888931911417e-06
"SPP1",1.42226137124072,6.91564007424976,78.9474014321513,1.21777830879621e-08,1.65937073436454e-06
"MT1L",2.26296582572595,4.61794626485733,78.5541307303159,1.27078821300983e-08,1.71495313169163e-06
"TNS1",-1.05330911321406,7.14969336839093,78.4111456173099,1.29068269795569e-08,1.72521253960077e-06
"ATP2A2",-0.76259220435357,6.37263563158634,77.6045097130574,1.40949177579921e-08,1.8662468937115e-06
"IFT20",0.794734077666328,5.05769448592041,77.4331800373532,1.43623675006582e-08,1.88388624179195e-06
"FGFR2",-3.28893868439686,2.33535279111571,77.0024382245523,1.50596016526248e-08,1.95705101106102e-06
"SNRNP25",0.888876645953305,5.39367434317675,76.0476025046467,1.6740860746707e-08,2.15557780348654e-06
"ANAPC5",0.692120437305259,7.84971482429175,75.8227952233717,1.71658794768306e-08,2.17159349797608e-06
"ZMIZ1",-1.00827756903324,5.02684334760206,75.818195769752,1.71746974189772e-08,2.17159349797608e-06
"ITGAV",-1.19374214554499,7.49631682668118,75.3920714492729,1.80135435155356e-08,2.25732217179055e-06
"NDUFA2",0.747430714915668,5.25713771309821,75.2225820637911,1.83595576807292e-08,2.28032205353127e-06
"NAA38",0.73489776183915,6.47724760250814,75.1032485659503,1.8607535812444e-08,2.28718807049106e-06
"TRIM47",-2.29822433841632,2.36719882198799,75.0398514819614,1.87407643823635e-08,2.28718807049106e-06
"COL7A1",-1.74754298350756,5.10663564068546,74.1424430257275,2.07429124143856e-08,2.48908502810333e-06
"HACD2",-1.02227099722729,6.8103345182871,74.079795468482,2.08911701786509e-08,2.48908502810333e-06
"HS3ST3B1",-0.909946351694664,4.19446134067123,74.0646806612212,2.09271131682361e-08,2.48908502810333e-06
"MAST3",-1.02331454360979,3.89608376503579,73.9763843351006,2.11384376047278e-08,2.49309219985172e-06
"MBNL2",1.00810919388455,5.55006312068411,73.6831273498358,2.18572220104907e-08,2.55638425764364e-06
"COPS8",0.711254382524086,7.36615721028209,73.4741424376961,2.23857497566307e-08,2.59656196557283e-06
"CRYBB2P1",0.861171329007595,5.15585285142275,73.1103231917628,2.3339509526426e-08,2.68500013281466e-06
"ATOX1",0.830522839628967,6.67810615113832,72.0678342047729,2.63273824819557e-08,3.00394125319374e-06
"SLC7A8",1.06601098262761,5.36162374527607,71.9986464815372,2.65399868468845e-08,3.00394125319374e-06
"ATP6V1F",0.835626001295349,7.69418657267775,71.8527879940269,2.69943668155482e-08,3.03092750604976e-06
"TRAPPC2L",0.627300689168234,6.08876250856832,71.5694455609374,2.79015444491098e-08,3.10792203447028e-06
"TST",1.14234818535045,5.12730972068622,71.4517301673283,2.82881905648683e-08,3.12617916990493e-06
"POSTN",-1.63479310989601,11.9019849986992,71.0054718855912,2.98080598233941e-08,3.24571373208694e-06
"TLNRD1",-2.90576777770879,1.02894806043254,70.9985425722421,2.98323527922491e-08,3.24571373208694e-06
"ACTC1",-2.13029991034993,4.00624056404478,70.8786068690908,3.02562749743775e-08,3.26651399434914e-06
"PDRG1",0.773762741075079,5.52793499401868,70.6218943248828,3.11859555664224e-08,3.34118233873846e-06
"BRK1",0.689050051824023,7.8422710839775,70.5387149538719,3.14938531039285e-08,3.34860779025482e-06
"GLRX",1.02468166945384,7.22915521306725,69.8292419889766,3.42593224075703e-08,3.61526007511465e-06
"FOSB",-2.26667058930644,2.55242312541081,69.6960600407764,3.48074848300602e-08,3.62942456280015e-06
"ISCA1",0.856656607111763,5.27842208825037,69.6712284891209,3.49107457055946e-08,3.62942456280015e-06
"ERAP1",-0.953881712487393,4.16037310802125,69.2293758133837,3.68053166946931e-08,3.78139654490283e-06
"PTPRG",-1.15637249892782,5.0013040952471,69.2053774380241,3.6911387720106e-08,3.78139654490283e-06
"PTPRU",-1.55748357411213,2.65318723340158,68.9390513596872,3.81112340648005e-08,3.87025637306077e-06
"SRP14",0.638924319836997,9.4535832084663,68.8914184951319,3.83302911190201e-08,3.87025637306077e-06
"HIGD2A",0.696373486333463,6.70292713953746,68.7747609512952,3.88726205457288e-08,3.88979130884537e-06
"C2orf74",0.766201026233427,4.21107240041079,68.7310339818324,3.90780601743639e-08,3.88979130884537e-06
"PURA",-0.7827284872994,4.3271695948087,68.5512533170111,3.99352747452741e-08,3.94712381021072e-06
"RILPL2",0.773103604749143,5.03668317776789,68.3825929593169,4.0758187617928e-08,4.00028785466867e-06
"EFHD1",-4.01666844073893,3.20427405235046,68.2885619534516,4.12250124297479e-08,4.01800728785772e-06
"SRA1",0.687505506381769,7.04619150098665,68.129760846242,4.20267238589068e-08,4.06789703006728e-06
"UQCRH",0.751485824049036,6.49978104675293,67.8809882434489,4.33171438147413e-08,4.16408296876639e-06
"LETM2",0.857516168859626,3.55441769359337,67.2545822980418,4.67624354354075e-08,4.44127505902476e-06
"TCF7",-2.15777586244563,2.73127562449531,67.1977700391365,4.70894255261723e-08,4.44127505902476e-06
"CYB5R1",0.632644404476901,8.72019094938767,67.1872962886434,4.71499810327531e-08,4.44127505902476e-06
"SEC14L2",-0.899933660681603,3.94560703108084,67.1009547321254,4.76524339463438e-08,4.4586794029129e-06
"PKD2",-1.30382546614864,6.04398966744475,67.0011509522643,4.8240535872149e-08,4.48381404612988e-06
"AK4",0.831788905106362,6.32231195990207,66.7342685257034,4.98525150500046e-08,4.60315821530799e-06
"GPC6",-1.72006012630035,4.66077678218165,66.6380625685354,5.044796952384e-08,4.62769445926206e-06
"BCL2L13",0.733224185483773,6.5479964998364,66.5764280525521,5.08335333491657e-08,4.63278338023078e-06
"FZD1",-1.53439667200948,4.60799198824947,66.2297256625959,5.30633157316524e-08,4.78168169504003e-06
"TBC1D19",0.991219426433845,5.96703399317243,66.2167642292336,5.31487242198963e-08,4.78168169504003e-06
"COX17",0.88293205015253,5.63138342948407,66.1583171225385,5.35357291641322e-08,4.7839662920472e-06
"MT1E",1.27653487967567,5.58339631136612,66.1103211243292,5.38558371317034e-08,4.7839662920472e-06
"ST3GAL1",-1.05729447641444,5.95659181207179,65.9163986095102,5.51706757578664e-08,4.86993983812361e-06
"MAT2A",-0.630926256324872,7.66325158897339,65.8053983839403,5.59390497670175e-08,4.90690352175057e-06
"COPS9",0.763807090424785,6.39487490827161,65.6545252904096,5.70022582024928e-08,4.96749999133737e-06
"ITGA3",-1.13372350317197,7.55086807908339,65.6075588960636,5.73377270108054e-08,4.96749999133737e-06
"HOXC10",0.777241416245142,5.3568589756374,65.3603309217293,5.91395804420698e-08,5.09217184972055e-06
"LINC01085",4.93291137847794,0.81115487594136,65.1825320588234,6.04736748866651e-08,5.1752928477704e-06
"GLI2",-1.66045086047956,2.16583382948977,64.9880070459901,6.19710815102588e-08,5.26647610560816e-06
"OARD1",0.909235198494287,3.77660022048952,64.9472874423025,6.22896354493021e-08,5.26647610560816e-06
"PIN1",0.620288692312223,6.37141828447686,64.6753866206722,6.44631995419901e-08,5.41761081180737e-06
"CYP2E1",1.7234330237795,1.57209463975803,64.5494893828008,6.54975934257049e-08,5.4717781174391e-06
"FTL",0.980778915513673,14.0370468585972,64.3094456647176,6.7520495326515e-08,5.60739734856591e-06
"DNER",-7.2528386899949,6.07457806148679,64.2297010815548,6.8207560068625e-08,5.60827790406832e-06
"ATP1A1",-0.740910853974095,6.30158675153526,64.2155496593533,6.8330282977961e-08,5.60827790406832e-06
"BAZ1A",-1.10696049561157,3.64641590271254,63.7333825215312,7.2659450768435e-08,5.92892669497084e-06
"PHLDB1",-0.723147478170873,6.98335721251278,63.666786122787,7.32806047650716e-08,5.94504790680798e-06
"FAM229B",0.718604637806676,5.10264723670299,63.5200179302527,7.46701324355574e-08,6.0229615444428e-06
"RNF144B",1.4119443878745,3.69663607701893,63.3885994170555,7.59388106468114e-08,6.09029261387427e-06
"STT3B",-1.31614778605578,7.23562362276718,63.2757305435752,7.70472431719926e-08,6.14407987453929e-06
"STN1",0.674041879645735,4.600046981762,63.0091702880646,7.9735889238373e-08,6.32256048282805e-06
"LOC101927789",1.25471780671359,3.08311581248964,62.9634947079918,8.0206806950987e-08,6.32417154807361e-06
"BPGM",0.785356539871333,6.72128933805348,62.9064394382081,8.07993270247516e-08,6.3352991887843e-06
"TMA7",0.723280050169285,6.92970076425024,62.8104108474381,8.18074224818535e-08,6.3787065251823e-06
"CEMIP",-1.41146150165238,10.9892072317598,62.6761479296946,8.32400273470888e-08,6.45455129180327e-06
"TGIF1",0.836733509585261,4.97135058608213,62.5143163716654,8.50033671487395e-08,6.52249371352076e-06
"PNMA1",-1.67579507993877,4.79647582584608,62.4805544483982,8.53763679827772e-08,6.52249371352076e-06
"PARP3",0.705964452378127,5.63184109584309,62.4611200509278,8.55918900985643e-08,6.52249371352076e-06
"IFITM2",-0.681035709234638,7.48684149037549,62.4266912889781,8.59751576060806e-08,6.52249371352076e-06
"SOAT1",-0.854838895257012,7.04183470312171,62.3585486103288,8.67392799171731e-08,6.5450849120297e-06
"CCDC113",1.12451351492135,2.74553281371656,62.1970693059752,8.85798577970471e-08,6.61950215484173e-06
"KIAA1191",0.973387999148271,7.2882864783481,62.1893605632471,8.86687855440146e-08,6.61950215484173e-06
"ZMYND8",0.63850570295401,5.25557902005167,62.015302904816,9.07029228733754e-08,6.73553186522658e-06
"RBM12",-0.726771787387147,4.70325103182043,61.9087700666963,9.19730667464719e-08,6.76545188713937e-06
"RIN2",0.886800146594915,4.72999578057578,61.9007127425049,9.20699188061004e-08,6.76545188713937e-06
"HSCB",0.80292666095957,3.54921196634715,61.789171995591,9.34222018278356e-08,6.80090382577396e-06
"PPP1R14C",-4.05017142253658,2.40712697795427,61.72069295361,9.42631701648797e-08,6.80090382577396e-06
"SOWAHC",-1.76419015824855,2.78723927075492,61.7194924144176,9.42779872296416e-08,6.80090382577396e-06
"LMNB2",-1.56227064827389,3.82066074888297,61.7022844577768,9.44906480958976e-08,6.80090382577396e-06
"SFPQ",-1.71429297662419,5.78487450652254,61.5955579134648,9.5821378269061e-08,6.86149512248097e-06
"SLC30A1",-1.43397598370005,5.13404796472245,61.5390268675977,9.65345327962098e-08,6.87747293296855e-06
"CENPX",0.677204139218494,4.54132300297193,61.4601786546644,9.75389359277708e-08,6.9037415470831e-06
"DPCD",0.741995199748849,4.97906434967162,61.4330588018052,9.78870372546874e-08,6.9037415470831e-06
"ANKLE2",-1.18968503742945,6.26967864880822,61.2963155031221,9.96630481597535e-08,6.9938544046107e-06
"TMEM106C",0.751054180550589,6.10216309511532,60.9047724724662,1.04946240129986e-07,7.27866033608242e-06
"PTX3",-2.70565685473992,8.93032664567333,60.8895641445501,1.05157537339856e-07,7.27866033608242e-06
"LOC105379404",3.29890822145039,0.260005095902363,60.8809530917607,1.05277381419646e-07,7.27866033608242e-06
"PTK7",-1.27369230834916,6.11899503377729,60.7149556285232,1.07617082995441e-07,7.40394980314221e-06
"CHST11",-1.64920406855585,3.18801971894114,60.6043764872917,1.09207203289046e-07,7.44604506781735e-06
"PSIP1",-1.50508218264583,2.08154536686107,60.5986663406849,1.09290009545449e-07,7.44604506781735e-06
"RAB3B",0.543718163028102,7.28487623501174,60.4705436189725,1.11166166064646e-07,7.53728087303046e-06
"MRPS6",0.913216499658885,5.21125692766182,60.3715404793768,1.12640036405825e-07,7.60049476421033e-06
"SETD7",0.872179723277553,6.83989296560396,60.3283006336122,1.1329044577044e-07,7.60780577219197e-06
"OSBPL1A",-1.11828407688465,4.45105776924532,60.1449850775012,1.16093837711831e-07,7.75893815374068e-06
"TOM1L2",0.798788912637503,6.22063170995636,60.0989687800883,1.16809403880537e-07,7.76976295480254e-06
"REST",-0.991794965492634,5.29148325588383,60.0450243484429,1.17654402061264e-07,7.78905440061244e-06
"LAMP1",-1.99741983665155,5.82330382553947,59.8161514534632,1.2131461104389e-07,7.99366462911268e-06
"PAG1",-1.35150425231262,2.71119765892184,59.7295434127456,1.22731998248211e-07,8.03399537073325e-06
"NDUFA7",0.715406410922595,6.06256283064739,59.7089586716784,1.23071535782519e-07,8.03399537073325e-06
"LINC01013",2.61138998771314,3.55697656530758,59.6042806841778,1.24814128524806e-07,8.11002913817429e-06
"SOD1",0.646951114942628,8.34280894789923,59.4564770960433,1.27320754145937e-07,8.23477780847107e-06
"RDH10",-1.54287678401745,3.66543854185337,59.4151048218168,1.28032217129979e-07,8.2428081074278e-06
"DNAJB5",-1.25295979982185,3.19121261158887,59.3351989134989,1.29418667213469e-07,8.27783485346257e-06
"PRRX1",0.674889657982089,6.68172839150091,59.3159061182605,1.29755872302228e-07,8.27783485346257e-06
"PGPEP1",0.724550216145068,4.83136611011399,59.1567060092018,1.32575378796287e-07,8.41943638645197e-06
"UQCR10",0.746839645825056,7.34168620629677,59.0786170211418,1.33982804863517e-07,8.47048948765522e-06
"IER5",-1.94271553887566,3.25702710956823,59.0443354712594,1.34605827670262e-07,8.47171655314852e-06
"LSM10",0.66946962973172,5.78361193811611,58.9778010753941,1.3582406509684e-07,8.50383337329821e-06
"ACYP2",0.928890437432776,3.98160386823345,58.9504728448817,1.36327930815254e-07,8.50383337329821e-06
"BUD23",0.650697635788935,7.49662754235218,58.5533065891892,1.43886166182727e-07,8.93558558572822e-06
"SNX18",-1.15182177609674,2.9466775447431,58.4471226652214,1.45983698355239e-07,9.02590839830737e-06
"SRC",-1.34925708746753,3.99872470881618,58.3486073494082,1.47959678390618e-07,9.10795651847509e-06
"KREMEN1",-1.31715411986787,3.06030902796638,57.9978655558549,1.55235747315271e-07,9.50068651716962e-06
"SNHG8",0.649082099331273,4.97560239554884,57.9764051132968,1.55693473384326e-07,9.50068651716962e-06
"P3H3",-1.68562305740596,6.51681642836574,57.9250992468446,1.56793760924827e-07,9.52640880770542e-06
"APCDD1L",-1.65699401392047,6.24124024832896,57.751568709077,1.60578718677824e-07,9.71432033035888e-06
"POGLUT3",-2.00615691635479,4.76478185224965,57.6743913469412,1.62294075613142e-07,9.7699473308062e-06
"CYP20A1",-0.61085976667413,5.82871351421218,57.6292127169892,1.63307515143635e-07,9.7699473308062e-06
"LMOD1",-1.38998116942525,4.93396901951366,57.6168260562729,1.63586578036299e-07,9.7699473308062e-06
"TMEM185B",-1.34188786916467,5.08201055902923,57.5842742743771,1.64322436321673e-07,9.77231099057066e-06
"EDA2R",1.58744268427633,4.87856882840397,57.4181203663555,1.68135306994936e-07,9.95687355980563e-06
"MED29",0.720425618364122,5.84133159102373,57.3826979243433,1.68960624442975e-07,9.96370741200486e-06
"PLEKHA4",-1.02454358269527,3.35584273791076,57.3210350188803,1.70407914814918e-07,1.00070087214534e-05
"KHDRBS1",-1.50382447715275,4.7242599799616,57.1852903672242,1.73641985588154e-07,1.01196626700255e-05
"HINT3",0.758830791624787,4.74365275721975,57.1800429542918,1.73768343674823e-07,1.01196626700255e-05
"GLS",-1.16016369760594,7.94979813730136,56.941012182258,1.79632228671024e-07,1.03860709271459e-05
"MRPL17",0.730865751027885,6.84606291933342,56.9234039713069,1.80072672075395e-07,1.03860709271459e-05
"MSRB3",-0.756236406499149,7.12734388272687,56.903857908073,1.80562971587005e-07,1.03860709271459e-05
"TMEM41B",-0.909355411266294,5.99943538945616,56.8341894914279,1.82322467297608e-07,1.04444727694772e-05
"RHOB",-1.50466386801936,4.36230251527478,56.6004514432051,1.88363946758859e-07,1.07290112366745e-05
"ESYT2",-1.13271999381354,5.69119223752134,56.5832030453561,1.88818366616217e-07,1.07290112366745e-05
"MFSD14B",-1.16854948314941,5.19943726384037,56.4416604361115,1.92593004860884e-07,1.08993662226714e-05
"CHST3",-0.791934386705047,6.02650919238907,56.2125172005138,1.98879886041892e-07,1.11787918427286e-05
"FOXP1",-0.85877650428147,5.44685088163337,56.2037989836356,1.99123474220317e-07,1.11787918427286e-05
"ENPP2",-2.25470394469058,6.82103511249135,55.9885096647137,2.05243409779291e-07,1.14734790528862e-05
"SWI5",0.569618149567724,5.87788203894865,55.9621205857292,2.06007603942097e-07,1.14734790528862e-05
"SLC43A3",-1.50300130201486,5.00605349618317,55.9124593640482,2.07454181740387e-07,1.15083772360725e-05
"WFDC21P",1.3833223416261,4.20726062747341,55.8797289956507,2.08413653733284e-07,1.15160851580576e-05
"PTHLH",-1.86317034502606,3.04072974189336,55.8256868947919,2.10008505824798e-07,1.15587034480433e-05
"PRKCD",-1.73693374828993,3.49862044175525,55.6245724701644,2.16061964722536e-07,1.18316093060275e-05
"PPME1",0.858290933029754,7.40912123814537,55.6052703872672,2.16652909985684e-07,1.18316093060275e-05
"MRPL49",0.658239378433425,5.93728079802972,55.5559980704627,2.18169443245592e-07,1.18682485889608e-05
"ZNF12",-1.25384264829762,3.40937946513458,55.493018903779,2.20124781204951e-07,1.1928383413944e-05
"IGF2R",-0.738438840726839,7.88554608067014,55.2955291776415,2.26381648566327e-07,1.222025552934e-05
"TLR4",1.61344218056757,6.24100664799707,55.2417557575125,2.28118802751952e-07,1.22668482629258e-05
"SH3BGRL3",0.668170849511659,10.3645152374567,54.8220852046539,2.42188033361955e-07,1.29358316045942e-05
"ARHGEF16",-2.51017316120556,-0.516644940543511,54.8158864323209,2.42402829498274e-07,1.29358316045942e-05
