"logFC","logCPM","F","PValue","FDR"
"SCUBE3",2.42654495210693,6.98253279433355,125.371497247192,1.73652277683762e-10,4.86226377514533e-09
"SNRPC",-1.01163023347332,6.83618427061994,37.7122669842303,3.71667876470083e-06,5.20335027058116e-05
"SMIM29",-0.518736664030392,5.66219832684105,15.1231497066408,0.000805976617136204,0.00752244842660457
"ILRUN-AS1",-1.32516901732704,0.62721342652446,10.0645621746669,0.00445757302288731,0.0312030111602112
"IFITM3P3",-1.3442330517511,-0.682656437223436,9.03251048743818,0.00657428180280748,0.0368159780957219
"TEAD3",-0.729704707002361,3.66874110894412,6.33308493820586,0.0197541099619375,0.091537885186909
"RPS10P13",-1.17105997053739,-0.466009909341876,5.99676747036936,0.0228844712967273,0.091537885186909
"PPARD",-0.421608909679458,5.32611643941535,4.43261237137875,0.0470582739930852,0.164703958975798
"ZNF76",0.296398361902611,4.25328645853642,3.69948440673994,0.0676389547644295,0.210432303711558
"ANKS1A",0.505993850134753,3.36434361193669,3.02842102003301,0.095972621869846,0.247964509106305
"ILRUN",-0.261481212045068,4.95372966441451,2.88810861071872,0.103518219697877,0.247964509106305
"UHRF1BP1",0.607433609088975,3.04122396568531,2.83987734706758,0.106270503902702,0.247964509106305
"FKBP5",-0.896621528215888,2.04532815934313,2.14796296159007,0.157090453025921,0.319036389138319
"RPL10A",-0.205761632659742,6.51057299222386,2.12186957558487,0.159518194569159,0.319036389138319
"GRM4",2.28672454090377,-1.2699555340933,1.87691271433807,0.184685634883906,0.327361437314023
"TAF11",-0.263553599067207,4.70376341883797,1.85589837843429,0.187063678465156,0.327361437314023
"FANCE",-0.657664982899018,0.915496557154359,1.57663680644491,0.222589550571329,0.366618083293953
"RPS10",0.783583434406514,-0.106738702693176,1.42486866578788,0.245482048450941,0.381860964257019
"DEF6",-1.65920318110161,-2.3895305699916,1.1644891440727,0.293562751367378,0.414271055323328
"HMGA1",-0.685629077282713,4.16454137059828,1.13677936176798,0.300511184811708,0.414271055323328
"ARMC12",1.7862590722464,-1.40549694980947,1.07738883194566,0.310703291492496,0.414271055323328
"RPL35P2",-0.245214938134325,3.23510514022307,0.676898954518819,0.419600297086063,0.534036741745898
"LOC101929285",0.410295154729164,-1.13069015012176,0.315891993777378,0.579842918662472,0.705895727067358
"RPL7P25",-0.825551867048915,-3.07484803096592,0.276207542960552,0.610982681172334,0.712813128034389
"NUDT3",0.0396984771281453,4.48673493317154,0.0524633271188594,0.820974558157271,0.919491505136144
"TCP11",-0.22009933852113,-1.00418740572319,0.033053764828915,0.857420706162956,0.923376145098568
"RPS15AP19",-0.00902189610219379,-1.82440635595223,8.58183169499864e-05,0.992693232540535,0.999097537757857
"CYCSP55",0.00332981680791036,-0.426771620355411,6.42775539931616e-05,0.999097537757857,0.999097537757857
