"","logFC","logCPM","F","PValue","FDR"
"GPNMB",-2.40901816900533,8.85642545897456,66.2177123683356,5.31424714282747e-08,2.19368996028187e-05
"RAB7A",-1.23380666526752,8.74055861205104,64.9672630955495,6.21331405422965e-08,2.49153893574609e-05
"VPS35L",-1.26878059172284,6.69032635014424,64.1691779005948,6.8734119659206e-08,2.66521787115669e-05
"ANK3",2.57089672629853,5.69087415971656,63.9963641553842,7.0262245267401e-08,2.66521787115669e-05
"CSTA",3.80163456991703,2.28464472036696,63.3942237299699,7.58840348715775e-08,2.7849997942625e-05
"CRYAB",-2.22788686589776,9.00331900798335,63.1396825498983,7.84068821789475e-08,2.7849997942625e-05
"SOD2",-2.37033121043571,6.58730740085665,63.0445705560708,7.93729902176702e-08,2.7849997942625e-05
"SLC2A5",3.79204736884786,4.1704511966256,62.4648394489459,8.55505970075549e-08,2.9285429975635e-05
"ENC1",2.21750483035704,7.33110570828471,62.0524836203436,9.02641593303852e-08,3.01632732429037e-05
"GNPDA1",-1.67493831262861,5.9656814601008,60.9387190397976,1.04476275621842e-07,3.41005704268036e-05
"HNRNPF",-1.24132566670085,6.89502509403028,60.4295226358446,1.1177427530032e-07,3.56534534963634e-05
"PLAT",2.27190767859788,8.85223571770631,57.7207386709856,1.61261562406394e-07,5.02956895194165e-05
"ARMC9",-1.47410467512408,7.10753436876014,57.3629346929586,1.69423018235278e-07,5.14764889409754e-05
"OXCT1",-1.50379712363044,5.51988685611265,57.2378041489543,1.72382969734652e-07,5.14764889409754e-05
"PHYH",-1.13863010386411,5.6629701794755,56.8271661575759,1.82500881339895e-07,5.23193483073284e-05
"AOPEP",1.36651323228492,6.91237744923201,56.8208668080558,1.82661066409625e-07,5.23193483073284e-05
"ID2",-1.41165186390577,6.6886467886894,56.5543683962132,1.89580713207198e-07,5.32153061972606e-05
"ADAM23",-4.62859259985728,2.04392647011024,56.3872495376986,1.9406592015111e-07,5.34061801827613e-05
"MTHFD1",-1.17170833315515,5.96552470809919,55.9516306410451,2.06312243257664e-07,5.56844679638715e-05
"HS3ST3B1",-1.58233449417293,4.19446134067123,55.6484091865101,2.15334620214026e-07,5.70230451830916e-05
"FAH",-1.22463654094841,5.48241150304878,55.0454798313121,2.34584319354115e-07,6.08371852632805e-05
"SCD",-1.6299755960707,8.89799279637986,54.9321905229639,2.38407209795542e-07,6.08371852632805e-05
"TCF12",-1.23249985097151,5.63308625573506,54.0138215792575,2.72035326307201e-07,6.81788536557421e-05
"ATP6V0E1",-1.14980972103506,10.0121434679365,52.7199007118509,3.28538697285205e-07,8.08954494104885e-05
"PAPPA",2.03148965329183,7.70719715723056,52.2890695896205,3.50107577122202e-07,8.38355609260487e-05
"GYG1",-1.01909827975505,5.95666193689671,52.1531737692556,3.57228632065857e-07,8.38355609260487e-05
"ATP6V1B2",-1.2574594650052,7.51046037588651,52.1311176122036,3.58399262954252e-07,8.38355609260487e-05
"BMPER",2.2438798108792,5.35202136842064,52.0026120595951,3.65303679773422e-07,8.40497892724587e-05
"PTGR1",-1.34333696203602,6.65104362887199,51.8003451383007,3.76467700258671e-07,8.52213576311362e-05
"ATP6V0D1",-1.14997980275735,8.42928794230285,50.9565137398088,4.27238854966023e-07,9.5179322689653e-05
"PLA2G15",-1.43727879352146,8.08669242346829,50.237638378621,4.76427783008851e-07,0.000104479123977019
"CAPG",-1.41046430736447,6.62481742967385,50.1179155590455,4.85205885574775e-07,0.000104767147754492
"TMEM171",3.19486450102516,4.50208783235745,49.3600825375742,5.45045727920616e-07,0.00011453773964162
"MYO1E",-1.38637769161535,6.70927535381588,49.3395210174693,5.46777951976384e-07,0.00011453773964162
"SOX4",-1.465154984165,4.63348105257011,48.950616406514,5.80701941467059e-07,0.000118744567567821
"NIBAN1",-2.60106330348681,3.32202425018045,48.9165477932205,5.83781628940479e-07,0.000118744567567821
"ATP6V1A",-1.2539497870649,7.96829902682819,48.6958355458312,6.04171256171417e-07,0.000120893085358275
"INKA2",2.5184683711442,6.10789475096668,48.6135957102903,6.11966785227814e-07,0.000120893085358275
"PCBP1",-1.07481239689627,7.38230744657943,48.4722199120269,6.25626201805879e-07,0.000120893085358275
"NPR3",1.49779130708526,6.96373086801613,48.4398634148472,6.2879909021404e-07,0.000120893085358275
"SLC25A37",1.19819065486662,5.23350398507624,48.201734334132,6.52698751177174e-07,0.000123792256388806
"SLFN11",-2.15562503302916,3.94299857161256,47.6007982649195,7.17547474923359e-07,0.000134277050807325
"CTNNB1",-1.35996237306874,8.16195766471519,47.4092357719985,7.3967593786542e-07,0.000136596734051857
"CLEC3B",4.09568118486332,3.39493386516032,47.3057006617548,7.51945762374019e-07,0.000137059204869083
"PSMD6",-0.971816063484124,6.64735081814743,46.9959243260717,7.90006141297445e-07,0.000142150464014226
"FLJ22447",3.71176675323082,1.66904991151645,46.8184909215245,8.1275191282627e-07,0.000143479090335287
"NDRG3",-0.985370774966152,5.6679703114578,46.7795745745367,8.17835926385675e-07,0.000143479090335287
"CLP1",-1.54283794809871,4.42137551125172,46.2810001306933,8.86140991058202e-07,0.000153543071722245
"ECHDC2",1.69826082825876,4.16008922072707,45.3866600432341,1.02484280732943e-06,0.000175410595132544
"ATP6V1E1",-1.0016295225034,8.34232815527752,45.3014850127248,1.0392430835282e-06,0.000175459574473393
"LINC01116",-2.89590925697914,3.35038702789797,45.2379311145233,1.05013211654899e-06,0.000175459574473393
"WASHC5",-1.42141040358005,5.93777170989735,45.0734900040242,1.07889032345148e-06,0.000178143831642841
"SF3B4",-1.05455593703205,5.97162973463664,44.6965152301069,1.14812290566523e-06,0.000187370988151296
"UCHL1",-2.42005225708333,10.2735993258178,44.2076935224683,1.24523131121496e-06,0.00020088300520577
"GABRE",2.9637674756917,3.34707918924261,43.7636316614435,1.34127420823798e-06,0.000213917994461591
"CD4",6.71241310436554,3.95324419026398,43.5564064404701,1.38884212638483e-06,0.000219015721840574
"UBAP2L",-1.03801846857055,7.22151857839871,43.4653397887039,1.41032726773799e-06,0.000219472093930005
"LGMN",2.38011784279329,8.20759415954884,43.3888970214612,1.42864305637899e-06,0.000219472093930005
"LDHB",-0.945105186720521,8.88501625395427,43.347589486027,1.43864856726473e-06,0.000219472093930005
"ZNF669",-1.77445905241182,2.10545482103337,43.2135664641919,1.4716430929293e-06,0.000221800328636096
"KRT18",-1.66432073907527,7.78758586376274,43.1581896182855,1.48551698552141e-06,0.000221800328636096
"DOK5",-1.68569701548759,4.6535749675953,43.0503245600719,1.51295366273289e-06,0.000223513522279017
"SDCBP",-1.48523289992389,8.30066987526551,42.9888345959385,1.52884204765128e-06,0.000223513522279017
"DLX5",-2.22528688656356,4.59553532594555,42.9155052747811,1.54802865322363e-06,0.000223985382969007
"HMCN1",1.95622382819344,6.1183854651655,42.7260880293909,1.59881970633324e-06,0.000226282463767717
"BEX4",-5.16597863320019,4.05541097890684,42.6760811675337,1.61253095956758e-06,0.000226282463767717
"NAMPT",-1.54013045764526,4.13797915942161,42.6417681381474,1.62201355473019e-06,0.000226282463767717
"TXN",-1.11587026429354,9.266040758409,42.5823737381151,1.63857203275505e-06,0.000226282463767717
"ABHD4",-1.18390076031934,6.92560834328472,42.5512761424492,1.64731537093314e-06,0.000226282463767717
"HOXA7",-2.55173149543583,1.83988391297943,42.4976546973544,1.66251158624537e-06,0.000226282463767717
"TFAP2A",4.08955773490876,2.37263859034427,42.4478501982386,1.67676353629088e-06,0.000226282463767717
"HNRNPK",-1.06328690355538,9.03854817194709,42.265314131307,1.73015158299102e-06,0.000231263594926466
"MAB21L1",-10.8391515845489,0.0730722240685407,106.225750297391,1.86052064918783e-06,0.000244902430475806
"INHBA",1.66741266979057,9.69687057868103,41.8239543335252,1.86708657363101e-06,0.000244902430475806
"LOC105370777",3.09512967886036,1.34821918563131,41.6991629504634,1.90792270701974e-06,0.000246621063590289
"MIRLET7BHG",1.9596125215022,3.9458178199595,41.6768317735604,1.91533280593812e-06,0.000246621063590289
"CLTC",-1.16668800077192,9.05158874975864,41.4935903457149,1.97734021903854e-06,0.000252290636129145
"CYSTM1",-1.16263396505614,6.29138727067954,41.2777267836723,2.05321907426033e-06,0.000259611979344538
"ACTG1",-1.04161134485272,12.7916247987663,41.0997892381657,2.11816384816975e-06,0.000265432407223772
"LINC01114",9.5257041662514,0.457863133995556,43.6449901581603,2.24124319861037e-06,0.000276207303378417
"NPC2",-1.08814653110813,7.95744263792349,40.7726521946771,2.24350784361521e-06,0.000276207303378417
"TEX10",-1.26989794000663,4.91919231022982,40.566730199543,2.32655670197239e-06,0.000283941072279848
"COL4A1",2.26419805923346,10.3920060304503,40.4622009093388,2.36999583363793e-06,0.000286749064871624
"EBF1",1.10930998613753,5.58117761090788,39.9124289870527,2.61356731746302e-06,0.00031351638718456
"SNX2",-1.01286657833997,6.75259204184618,39.7987716857023,2.66726422609796e-06,0.00031724621536682
"FIG4",-1.35430995195754,4.82669336277978,39.4560464058467,2.83662606300172e-06,0.000334555015077556
"ARRB1",2.04942360087657,2.92175092973854,39.2448194902883,2.9468455951711e-06,0.000344658149401887
"TDP2",-1.25098525025242,5.22296391964386,38.9062330541407,3.13342421397478e-06,0.00036345131275319
"MSANTD4",-1.40732151210131,4.46382590908676,38.843651711359,3.16930501872774e-06,0.000364599966703638
"SLC40A1",-3.9649132973882,3.29836133360158,38.4090449155869,3.43124147166143e-06,0.000391524179307058
"CCDC115",-1.11920748772026,5.41260084225473,38.3467112999637,3.47071400125692e-06,0.000392745157357564
"LINC00856",-2.18891280772145,3.22186596559852,38.3042164278414,3.49790841964343e-06,0.000392745157357564
"CYP27C1",3.53743465226458,1.81492729710396,38.2391183494766,3.54002086922278e-06,0.000394318991266204
"HK1",-0.862018320267462,8.4449304951158,37.9462744938758,3.73644817970308e-06,0.000412921655134903
"EIF3D",-1.00922585491594,7.69644055879581,37.7773297223065,3.85517205267542e-06,0.000422713591869527
"PABPC5",4.4104993745159,1.5376181303482,37.2258948714116,4.27233186448065e-06,0.000464823083085162
"STAM",-1.41761772192411,5.83665810543178,37.1400015006182,4.34164548277456e-06,0.000468730725774931
"NPTXR",2.16154297209798,3.25086503040563,36.6837365733166,4.73108276600929e-06,0.000506875928404125
"RAP1GDS1",-0.768293152627651,5.3336258109444,36.5629876562501,4.84043311261242e-06,0.000514662717693297
"LOC107984749",2.24765002899165,2.22993454529188,36.5011963221793,4.89745870050983e-06,0.000516810773395906
"RNF114",-0.793619107869806,6.35680442727639,36.2406694833652,5.14610750584651e-06,0.000538997155556386
"PPP2R1A",-1.00738751366774,9.17015210971016,36.181244149792,5.20473792587861e-06,0.000541099976220047
"ALPK2",1.0932259481399,7.33660127692283,36.1318110435822,5.25406686577535e-06,0.000541838112327659
"MALT1",1.65065337360339,4.09440160296533,36.0601427859523,5.32649495281918e-06,0.000541838112327659
"FIBCD1",4.88115937214905,5.01413882675347,36.0433963852135,5.34357591588479e-06,0.000541838112327659
"MEG8",1.30726327272126,3.23680973027283,35.9945124259561,5.39378027054861e-06,0.000541838112327659
"COX1",1.14149093559287,11.4091408496365,35.9345366425224,5.45608236056747e-06,0.000541838112327659
"TMEM25",-2.66549888015761,3.3721089204161,35.9158103429252,5.47569599301819e-06,0.000541838112327659
"ANXA7",-0.972352051210296,8.00548344063878,35.9097296826869,5.48208136448362e-06,0.000541838112327659
"ADGRL2",1.39147397109893,5.06819305263148,35.8535476626253,5.54146569396354e-06,0.000543877419683764
"CSE1L",-1.15789432275635,6.32375512659309,35.6859035268618,5.72288947243063e-06,0.00055688900094198
"ANXA4",-1.0557686840067,7.22295087355018,35.6172766608741,5.79902362776586e-06,0.00055688900094198
"DLX1",1.86592607577652,3.13935804988119,35.6055451954122,5.81214901368127e-06,0.00055688900094198
"PLOD2",2.25943296251066,9.5748219871034,35.5871880386887,5.83275262831999e-06,0.00055688900094198
"CRISPLD1",-3.53975346380627,4.06924507087623,35.4441613145559,5.99604670731678e-06,0.000568611591467507
"ANXA5",-1.07889207183829,11.6105936504715,35.0949155903949,6.41619914908243e-06,0.00060437151045216
"SPART",-0.839366996761496,6.62597903094574,34.9807088808758,6.56050108223328e-06,0.000613844217927627
"PSMD1",-0.991280130806674,7.98452970664875,34.9217208678062,6.63642120864662e-06,0.000616835573929506
"NNT",-1.06032694657678,6.46289863348716,34.7784075915092,6.82490774656103e-06,0.000630181448835422
"GM2A",-1.09764717563388,5.91076767801195,34.5245070313497,7.17338681739394e-06,0.000658029307072705
"CCT4",-0.878920870168311,7.23215740496756,34.4135396180103,7.33176518989895e-06,0.000668190418443063
"TPP2",-1.03732328617545,5.04801894710273,34.3347406291163,7.44655358883598e-06,0.000671096686646152
"KLF5",-3.23570355414984,1.19443525823797,34.3260819842249,7.4592862926113e-06,0.000671096686646152
"CTNNA1",-0.969767035209445,8.64499453174671,34.1493670531352,7.72442417345413e-06,0.000682202531743531
"PIP4K2C",-0.89701938908382,6.30166063932933,34.1487596148657,7.72535315574858e-06,0.000682202531743531
"C14orf119",-0.844664835809316,6.9335553385064,34.1466697355844,7.72855023492849e-06,0.000682202531743531
"ASS1",-1.45473994659921,6.02873194896632,34.0127032517537,7.93654393317927e-06,0.00069276573257938
"HSPA9",-0.914227538616116,8.60743169067998,33.9836590761629,7.98244071098084e-06,0.00069276573257938
"NFASC",1.0847031364598,6.89459623037955,33.9749256001569,7.99629844516278e-06,0.00069276573257938
"TMEM150C",-2.80561266997921,1.85548799522523,33.9013365122274,8.11411609087611e-06,0.000696025138644601
"LINC01605",2.14510301804115,3.87461011551063,33.8727070330719,8.16046468160737e-06,0.000696025138644601
"HS1BP3",-1.24876977407009,5.09817673414998,33.8590374357375,8.18269667804482e-06,0.000696025138644601
"ACO1",-0.940904466249283,7.69857318614684,33.8221507575772,8.24301998540422e-06,0.000696932442741857
"RENBP",-5.39039945320333,-0.70867108911769,33.626461242255,8.57129317747184e-06,0.000716444652311826
"COX3",1.00722405505547,10.8940218947701,33.6237759970277,8.57589608752311e-06,0.000716444652311826
"SNRPC",-0.917933338572866,6.81941326695442,33.5068402429863,8.77898936459321e-06,0.000729071690722283
"DBI",-0.896320508023605,6.4108756433628,33.4389401330519,8.89932935783682e-06,0.000734718161983764
"ACTC1",-2.62026964747302,4.00624056404478,33.3845214645912,8.99707959284821e-06,0.000738444515120612
"LPIN2",-1.1160413000107,4.64941107358574,33.3302274541388,9.09577813630091e-06,0.000738967971831341
"RAE1",-0.877448598324706,5.96030172075845,33.3231336632323,9.10876089254165e-06,0.000738967971831341
"UTP25",-1.27980016753346,5.79560559468291,33.2606007831464,9.2240872901239e-06,0.000741037595055687
"MSN",-1.11343593819037,9.63409960886211,33.2273617248011,9.28603821016381e-06,0.000741037595055687
"SIGLEC15",4.77748149547324,1.95547466801709,33.2238181572607,9.29266952118283e-06,0.000741037595055687
"SCN8A",1.7247461144137,3.46143689775347,33.1877397659655,9.36048117864395e-06,0.000742227984984564
"NCKAP5",1.4716171478356,2.97865390295946,33.0462690139057,9.63165796179703e-06,0.0007594399971563
"CCDC18-AS1",1.52162641322735,3.77417949014562,33.0167934352837,9.68923345423148e-06,0.000759711684525915
"COL4A2",2.38242567554494,10.857872518656,32.9845747483546,9.75259836465927e-06,0.000760431766933294
"SKP1",-0.858255746146136,9.29396386604483,32.9358333005182,9.84932251833868e-06,0.000763730616270074
"VPS26C",-0.904873388465089,6.1590876029248,32.8895673115152,9.94210626694475e-06,0.000766689348662471
"ANGPTL2",-1.44291191737452,5.09694707828654,32.8444874164364,1.00334322382505e-05,0.000769503942425389
"LINC01133",1.59583218983264,3.57672551696804,32.8045133771691,1.01151828032547e-05,0.000771557557846086
"PA2G4",-0.900523405404173,7.01759380285777,32.7284217904287,1.02728190758512e-05,0.000779346030970661
"IDH1",-1.13930663182926,7.03537031368803,32.6851091572797,1.0363747718578e-05,0.000782017200162595
"EXOC2",-1.01440554562023,5.06858424587652,32.6162796888102,1.05100627166037e-05,0.000786648935237387
"UBE2L6",-1.18076733032114,5.07311166163558,32.6036159070704,1.0537228345182e-05,0.000786648935237387
"AP1B1",-1.17699868630579,6.5408740014638,32.560626824444,1.06300208715705e-05,0.000789377475833292
"LPXN",-1.20466090456806,5.60593435942617,32.5159401512747,1.07274266072832e-05,0.000792418065437998
"KPNA2",-0.99172959455123,7.23668885519601,32.3884564778142,1.10107186926827e-05,0.000809086056815717
"CFAP20",-1.02366689789778,6.0290521218548,32.2969264795761,1.12191627323797e-05,0.000816820785472341
"ACTR3",-1.06143280654924,8.84042887585993,32.2911868042399,1.1232377028583e-05,0.000816820785472341
"MRPS6",-1.44785266817375,5.21125692766182,32.2070027717734,1.14281616018412e-05,0.000826774474648669
"ELMO2",-1.1209236218939,5.99022128380984,32.1625767518595,1.15329852539875e-05,0.000827736044486368
"ACAT1",-0.88682927596728,6.5066096518784,32.1514488711767,1.15594061075403e-05,0.000827736044486368
"LGALS3",-0.872473254548153,7.66524628292729,32.1065779454941,1.16666169892754e-05,0.000831172433728323
"EFHD1",5.8911810477685,3.20427405235046,32.0256879379182,1.1862648859417e-05,0.000840870084555136
"CLGN",-6.78502260609387,1.99292509470331,31.9832617752244,1.1966905081609e-05,0.000843997551861218
"NCL",-0.939254380502297,8.93749694067209,31.9103588311726,1.21484036953876e-05,0.000852514229323823
"EPS8",-1.05425885704251,7.0138759813109,31.8543121010916,1.22899858257348e-05,0.000858158960518349
"RPA1",-0.933967326778256,6.25024990802211,31.6966213030122,1.26981169982576e-05,0.000882267683517551
"NCOA4",-1.0371866050347,8.20398885901286,31.5635475311368,1.30540894011973e-05,0.000899786847430233
"CRACR2A",-1.48109627313847,2.76722771602424,31.554574054053,1.30784835679207e-05,0.000899786847430233
"DYNC1H1",0.801350722224526,8.44154759690298,31.5248445700569,1.31596595669316e-05,0.00090095522937505
"RTCB",-0.743990715026935,7.28547975715635,31.4363835329142,1.34044810664786e-05,0.000906295684540647
"VPS41",-1.28521267617622,6.56098307637925,31.3725178790242,1.35843312884873e-05,0.000906295684540647
"EGFLAM",3.83348765510295,3.93367941497201,31.3721195514349,1.35854612623834e-05,0.000906295684540647
"SLC43A3",-1.96880891966057,5.00605349618317,31.370426705292,1.35902646684927e-05,0.000906295684540647
"NFIL3",-2.28986969864588,2.78142361053983,31.3510935087238,1.36452541442861e-05,0.000906295684540647
"ACAD9",-1.08700882838757,4.92147826323522,31.3411643572839,1.36735902839208e-05,0.000906295684540647
"ALDH1L2",0.836444415136844,6.17864742434574,31.3355357897017,1.36896818754982e-05,0.000906295684540647
"BTG2",-1.54599527597022,4.62270457552064,31.3020568839132,1.37858245491455e-05,0.000907284895097191
"LBH",-0.938885047622639,5.76914753511334,31.2854072563291,1.383391289995e-05,0.000907284895097191
"DDIT4L",-4.30143685569065,1.44903202329717,31.2231301104286,1.40154196559884e-05,0.000909881926908558
"LOC653513",-1.46585409782456,3.11283311068543,31.1933465036487,1.41031440458785e-05,0.000909881926908558
"P4HA2",1.05527302516472,9.6486399636975,31.1812037988678,1.4139081382778e-05,0.000909881926908558
"APLP1",4.4110786127685,4.66542239649827,31.1779197813535,1.41488179155407e-05,0.000909881926908558
"ILF2",-0.875769465912776,7.46993347213488,31.1614835507029,1.41976588523672e-05,0.000909881926908558
"ATP5F1A",-0.828544170847101,8.98925922365349,31.107594364911,1.43590916876969e-05,0.000915995517091815
"GABARAP",-0.801423907382014,9.01278471740382,31.0862506078285,1.44235845584105e-05,0.000915995517091815
"CHMP2B",-0.885032301679178,6.61723770688319,31.0381725719231,1.45700230383883e-05,0.000921127357404414
"ZFR",-0.712531132962411,6.92782795048659,30.9844979685335,1.47354331466468e-05,0.000922829591781724
"DDB1",-0.949855400863344,8.39203070169103,30.9669205295618,1.47900478189558e-05,0.000922829591781724
"HOXA11",4.69136856495644,0.950594950248361,30.9655856805401,1.4794204357028e-05,0.000922829591781724
"ALAS1",-0.863178166539974,7.03191954032578,30.9070551634721,1.49777237082882e-05,0.000923790634864574
"BAIAP2",-2.88919328757368,4.70119270302556,30.9027488485773,1.49913240146533e-05,0.000923790634864574
"XRCC6",-0.932509340602509,8.69667553908085,30.8977676377821,1.50070726575791e-05,0.000923790634864574
"PHF23",-0.9678694896484,6.36727034184278,30.8733754526321,1.5084453134387e-05,0.000924499125507079
"CPSF6",-0.830226605326113,5.7062882617406,30.8379749393128,1.51975338253286e-05,0.00092512071395844
"WASHC2A",-1.21534347306506,5.60997403515856,30.8289764141122,1.52264257160242e-05,0.00092512071395844
"ND4",0.917412790307038,10.8926511266305,30.7787967027007,1.53886459945906e-05,0.000930871360242634
"NR2F1-AS1",1.37411625434119,3.74114278702924,30.7588283643796,1.54537247550077e-05,0.000930871360242634
"CEMIP",1.80440898782279,10.9892072317598,30.6791928041246,1.57162775689401e-05,0.000942640836239633
"TTC8",-1.02904569853563,4.89944237942886,30.6217078675229,1.59088350015937e-05,0.000950129784031352
"ATP2B1",1.57397439970868,8.06895313897382,30.5941089339611,1.60021995456048e-05,0.00095165623145154
"GSDME",-1.43332498261408,5.37237687583068,30.5093755209309,1.62926122540243e-05,0.000964838873355406
"TCEAL7",-8.36692683085021,2.17514296461086,30.4628581311284,1.64544938459879e-05,0.000970331181211935
"CNTNAP3B",4.70621611036438,0.368655445459863,30.3963783279831,1.66889093102939e-05,0.000976686903005118
"P2RY6",2.2700847227713,2.37410343752295,30.3734818566486,1.67704892760313e-05,0.000976686903005118
"GTPBP2",1.00526442539804,4.27071142694871,30.3733277588174,1.67710398022254e-05,0.000976686903005118
"ATP6V1H",-0.927007804248976,7.46328380380648,30.2976014964269,1.70439865372193e-05,0.000988480789462282
"DOCK5",0.90979630060216,5.578921560441,30.2730179631664,1.71336377149225e-05,0.000989590968431838
"YTHDF3",-1.0584128970086,6.45664508484259,30.1439643695045,1.7612817715235e-05,0.00101309793702181
"RBBP4",-0.9897389308657,6.00098228995225,30.1230574043356,1.76918176666791e-05,0.00101348841204833
"HADHA",-0.9715527144284,8.23300537900456,30.0340082562043,1.80326743372922e-05,0.00102881538343047
"VPS35",-1.04242621991075,7.79014010134949,29.9783929545104,1.8249198228715e-05,0.00103695342971666
"EXOC3",-0.952743378255572,5.76520623182003,29.8716760819945,1.86726871245074e-05,0.00105673856367928
"HADHB",-1.03597939036472,7.68145897575833,29.8006331461047,1.89605693264781e-05,0.00106852969539405
"ITGAV",1.46730197837032,7.49631682668118,29.7828705941575,1.90333041573574e-05,0.00106852969539405
"DNAJA1",-1.07999420832038,7.64481877662592,29.7440237150268,1.9193442757911e-05,0.0010732269685549
"ND5",1.00391494760565,9.8814756991706,29.6975416574345,1.9386996990763e-05,0.00107974802684666
"SLC9A7",1.15049170658096,5.85524109377979,29.604439201709,1.97811397234527e-05,0.00109734504355201
"TXNP4",-1.40035395889929,2.82097814200297,29.558993301352,1.99767108288216e-05,0.00110383124599414
"CDK6",1.17038952187925,5.60000306044558,29.5213143199015,2.01404633542224e-05,0.00110851530657456
"NAGK",-0.825524953146298,7.48804796222816,29.4767536659816,2.03360227364263e-05,0.00111490655900681
"CSTB",-0.800018802303836,8.26759725043962,29.4376722788646,2.05092475641154e-05,0.00112002836405587
"AVPI1",-1.4654212363193,5.65420293160454,29.3678032498848,2.0822975343553e-05,0.00113177288227012
"ENO2",-1.43493461234522,5.52178607407977,29.3539978179599,2.08855843610946e-05,0.00113177288227012
"ATP6V1C1",-1.05042735504185,6.67984625295825,29.2920510806382,2.11690674080828e-05,0.00114272254258632
"TEKT4P2",1.5786628570864,1.54969314914394,29.2226589632768,2.14916342139983e-05,0.00115568998541558
"MEIS1",-1.18642818266265,3.28581401956447,29.1784708919939,2.16998430774365e-05,0.00116243243355657
"ST13",-0.934071665302357,7.20928358843706,29.155226732941,2.18102522864287e-05,0.00116390452790885
"EFTUD2",-0.937828403500318,6.78387473313211,29.1278783938461,2.19409443963194e-05,0.00116644376743312
"CCT6A",-0.912976360292855,7.48904887875771,29.0531993604595,2.23022077652915e-05,0.00118117541881459
"ASAH1",-0.900114724301907,8.81310381969024,29.0073369651597,2.25272938789769e-05,0.00118861116387759
"LAMB1",1.53314065247223,8.6713787903081,28.9418898511375,2.2852817372616e-05,0.00119743270860056
"SYNCRIP",-0.783294693829231,6.99154620933895,28.9394363405893,2.28651204777307e-05,0.00119743270860056
