"logFC","logCPM","F","PValue","FDR"
"DZIP1L",-1.61017145294108,3.23285284650383,38.2266989608406,1.30282547726901e-06,3.92546980759749e-05
"HTR1F",5.63628766042857,0.312405221552417,37.9749745346919,1.37436800214881e-06,4.05292351271968e-05
"TM4SF1",0.961489434063122,8.58330563271158,37.380141897547,1.56076652120433e-06,4.50671332997749e-05
"TOP2B",-1.36686160727615,4.76381830335191,37.0247931421445,1.68495468301364e-06,4.76601467481001e-05
"SERPINI1",1.1828440694114,5.18235707162279,35.1779042072368,2.5266873767145e-06,6.95654453064066e-05
"USP13",-1.7555354124426,2.82326430894258,35.0941892101534,2.57428043960733e-06,6.95654453064066e-05
"ABHD10",1.09079240222694,5.29225070936862,34.9729816427832,2.64490453912326e-06,6.95654453064066e-05
"BCL6",-1.31379138939409,3.65634093408037,34.9472727501013,2.66015050594484e-06,6.95654453064066e-05
"ATP13A3",-1.58139096634637,7.14669234745452,39.7514631327143,2.79246236722435e-06,7.12076465897135e-05
"PROS1",-3.04742326021848,4.91821111394884,45.8831506995057,2.85706465876829e-06,7.12076465897135e-05
"HRH1",-1.3708973960595,3.78670883416281,34.5334615908333,2.91900221510135e-06,7.12076465897135e-05
"PLCD1",-1.0388552010164,5.25974279415096,34.5191087364481,2.92845299827826e-06,7.12076465897135e-05
"CIDECP1",1.11266911525544,4.96570210651347,34.3552747073849,3.0386933967447e-06,7.17339729909007e-05
"SLC25A20",1.0407893922527,5.88146087265949,34.3335973756471,3.05361068287384e-06,7.17339729909007e-05
"LAMB2",-1.06309706110008,9.28732322018118,34.4292642781337,3.16942571174223e-06,7.32137339412455e-05
"ABI3BP",-0.857340674033493,9.1040955953294,34.0762429097572,3.23685341406117e-06,7.35455546211275e-05
"SIAH2",-2.75771316738831,2.63263135289035,35.9708618452958,3.85174869628266e-06,8.49647774848041e-05
"DVL3",-1.55424533084648,4.80468986850348,33.5831336798738,3.86203534021837e-06,8.49647774848041e-05
"SMIM4",1.18848903771866,4.89449676192826,32.6830527407659,4.45756087868374e-06,9.65340527789947e-05
"ZXDC",-1.79167263685674,2.9597162554457,32.3835660312582,4.77985204452219e-06,0.000101921152826273
"TMEM158",-2.09790326562412,1.63724281775178,32.2641569541161,4.91526475311806e-06,0.000103220559815479
"C3orf80",-4.48149316271185,0.418879477958294,31.1288361809086,6.42977199650803e-06,0.000133009910256121
"SELENOT",0.925828767531862,7.87177271606929,30.8364805581345,6.89636922941951e-06,0.000140564231646698
"EXOSC7",0.879685719475874,5.58497939955569,30.6044602268446,7.29258577721838e-06,0.000146177307223998
"P3H2",-2.17104514726419,5.70406884735366,37.9285276266075,7.47869583183956e-06,0.000146177307223998
"CRTAP",-2.3845996660376,6.98472158653286,40.0613438500109,7.48815931666947e-06,0.000146177307223998
"LOC643634",-2.98119648694965,1.71383333398713,31.007223837287,7.8863752937495e-06,0.000151812724404678
"TCAIM",1.29414631675136,3.83022805813085,29.5360439823056,9.46108174191642e-06,0.000179630949236934
"ACTRT3",1.76416149606561,2.55310241576135,29.198774487152,1.02824763006776e-05,0.000192588002064043
"UBA7",-1.17550059683764,4.05650719630963,28.9724855329416,1.08764039857584e-05,0.000200995945656815
"PBRM1",-1.19533862154398,4.80140246237156,28.479847063134,1.23009692945804e-05,0.000224330834766954
"FSTL1",-0.766308296160349,11.1120328139517,28.2793298660723,1.29371941714207e-05,0.000232869495085573
"EPHB1",-1.71373987676156,2.5935919720282,27.9943740856757,1.39029856304815e-05,0.000247045360049325
"TCTA",0.711645439931126,7.32281412726099,27.1355194201602,1.73139378479687e-05,0.000300558948492917
"KLHL24",1.19289903281935,4.20181670245102,27.1278278955005,1.7348279855291e-05,0.000300558948492917
"SLC25A38",1.04383803477181,5.52548478186179,26.8792617907255,1.8498527335105e-05,0.000316530356622908
"CLDN11",2.24451696488054,5.52794736379826,30.8472377810344,2.48379230801663e-05,0.000419821480355006
"FAM162A",0.816675463322875,5.43602909473075,25.2062337666621,2.87356446547675e-05,0.000479850644475997
"HIGD1A",1.02424966164507,7.21331357579963,25.1438280964729,2.92200953697865e-05,0.000482131573601477
"SLC26A6",-1.10278371609204,4.62142095838965,24.6449640596993,3.34239601469825e-05,0.000545007161926091
"ARF4",0.807332665780663,10.2518916824025,24.554161561739,3.42569085151647e-05,0.000552093897697888
"SMARCC1",-1.08757814953384,5.17599970518406,24.451744995854,3.52232900513712e-05,0.000561143448404603
"HDAC11",1.23403886685174,4.04725061835562,24.2853913153987,3.68560665674905e-05,0.000580483048437976
"NDUFB4",0.783365209937945,6.77835466778953,24.1076434598866,3.86911357011915e-05,0.000597062277408154
"IP6K2",0.8514150366664,6.11379522757215,24.1001829815599,3.87702777537762e-05,0.000597062277408154
"CDV3",-0.961559805506308,5.43983554478325,23.9407571788923,4.05038249553898e-05,0.000616249410817123
"RFTN1",-1.02638832105938,5.64658694869647,23.9048699965159,4.09054442966633e-05,0.000616249410817123
"CPOX",-1.34592915883208,3.04582081656683,23.7609210356943,4.25600148766538e-05,0.000634281512032711
"SPCS1",0.691812069824245,7.69874902330361,23.6763980623217,4.35649946389207e-05,0.000638023632884121
"RAD54L2",-1.24530338886921,4.04183685618856,23.6229601662639,4.42135332506089e-05,0.000638023632884121
"SFMBT1",-2.01864122588834,2.09038399428841,23.608314584852,4.43930856023431e-05,0.000638023632884121
"MBNL1",0.792795765591601,7.19272505560942,23.5872713531213,4.46524476116592e-05,0.000638023632884121
"TXNRD3",-2.50712317481981,2.09812690286054,24.4586824247113,4.70222218555588e-05,0.000665028566242903
"PPP2R3A",-0.986825188796659,3.96755059330033,23.3040628382538,4.83063696416881e-05,0.000676289174983634
"MECOM",1.55144777792422,3.70962758414581,23.1976192250384,4.9761841090654e-05,0.000689699117516464
"TIMMDC1",0.736799198010843,7.16135852406426,22.9413820791342,5.34627931710324e-05,0.000733657735990603
"TMEM45A",0.75007570205003,6.69602241188557,22.8319245425329,5.51331346124414e-05,0.000749162005616116
"PAQR9",-5.08653982506159,-1.42141897419914,23.4061511043318,5.65364400619208e-05,0.000760771902192449
"PFN2",0.794469348942771,6.8301837419612,22.5962104260657,5.8924081108887e-05,0.000785276696316514
"TMEM43",-0.69154725136631,7.89822142939523,21.9498527756914,7.08354116004458e-05,0.000935027433125885
"LPP",-0.782537648515796,5.98867465565084,21.5836341541654,7.87155588573959e-05,0.00102924306204104
"FBXO45",-1.48827242808144,2.01960275995064,21.5156374097315,8.02799959500338e-05,0.00103988854567053
"MAP4",-0.580367888219592,8.16731917755401,21.2722913999137,8.61590533951533e-05,0.00110570785190447
"MRAS",-0.966180857135954,5.6001544043732,21.2097432929368,8.77439667659403e-05,0.00111571686181278
"P4HTM",-2.85951393316205,4.41038119966231,26.025035793843,9.16704329982343e-05,0.00115504745577775
"POLR2H",0.6932025191658,5.00679250890451,20.781131703818,9.94867944328369e-05,0.00123916031613678
"NFKBIZ",-1.2402069498284,3.79944653796048,20.7591108692866,0.000100134166960548,0.00123916031613678
"TATDN2",-1.2608693160618,2.8952045693212,20.5762731516498,0.000105687851045193,0.00128560401290197
"VEPH1",0.822159225072408,5.98037874872241,20.5745315435443,0.000105742321407521,0.00128560401290197
"SEC13",0.674749767979861,8.91043306709365,20.5392800995605,0.000106851368031191,0.00128779127035853
"AP2M1",0.645740649075293,10.1050697446411,20.4345413670501,0.000110221131092043,0.001316952480117
"WDR48",0.889583678989565,4.87786598873134,20.2639866324512,0.000115955862417803,0.00137363098556474
"CHCHD6",1.01096514285512,4.41141976394431,19.9343493134787,0.000127971468642512,0.00150312250456374
"UBXN7",0.958449789651702,5.12393141026363,19.8947988631005,0.000129500917342545,0.00150830480198964
"AGTR1",-3.15249548096198,1.14661566276092,20.7691270582154,0.000133122013675884,0.0015329322912804
"FRMD4B",2.3280369906285,1.857629185882,19.7855873237224,0.000133827422254638,0.0015329322912804
"ALAS1",-0.635204790193446,7.03568359947306,19.6371477104729,0.000139959480863507,0.00159003147931821
"HES1",-2.23548604346148,0.0240082888659965,19.1586506830464,0.00016187770623675,0.00182408537271655
"IHO1",-1.75633130637602,2.12709786190951,18.9191797430856,0.000174212286958963,0.00194724378810583
"DUBR",1.14368360492695,3.52183209208737,18.8765994148441,0.00017650969428018,0.00195713949017863
"RAB5A",0.812430721548902,5.93549759199806,18.7471799595051,0.000183695224662757,0.00201472134323072
"RYK",-1.00947970345877,4.45333363345187,18.7310945003006,0.000184610108651011,0.00201472134323072
"MUC13",6.42332230129751,-0.0206606174970481,19.0571683032908,0.000192558575684559,0.00208504832733436
"RPL35A",0.633546686548346,7.6449304048894,18.5670378832813,0.000194226674618284,0.00208680752729412
"UBP1",-1.04014779623499,3.94307848131842,18.2637569880945,0.000213456161772835,0.00227577107859345
"DAG1",-0.906985567293455,5.91983206935372,18.173486577861,0.000219568810077656,0.00232307153257734
"PARP9",-1.12846610094593,3.20266261521636,18.0774258918354,0.000226281404869244,0.0023589498462203
"PXK",0.665545498142842,6.12534541163219,18.0762649009107,0.000226363874132251,0.0023589498462203
"XXYLT1",-1.53204114450338,4.57223822175606,19.4666417170749,0.000239911040209967,0.00248146792336578
"DIPK2A",-1.8564978290822,2.19968608517532,17.914297951178,0.000244467547625478,0.00250986682228825
"PSMD2",0.658879251260896,9.52736452104612,17.7242707770891,0.000252927162363702,0.00255894500463009
"CRBN",0.833963400309019,4.51438713460398,17.7241048266451,0.000252940451395615,0.00255894500463009
"MSL2",-2.23518745620987,2.04131360089507,18.4003247257568,0.000261546124727323,0.00262683281791355
"LOC105374191",1.24775344427681,2.92230088046137,17.4213286143458,0.000278487725607247,0.00276165262244267
"CNBP",0.61719451613891,8.26498638670816,17.4160754997541,0.000278954810347744,0.00276165262244267
"CLASP2",-1.02352579750674,3.8547537813457,17.3925328441441,0.000281058525430109,0.00276274550529171
"EDEM1",-0.850135450358584,4.97488316917646,17.2850849798592,0.000290879429079883,0.00283914710355435
"CCNL1",-0.662787599176126,5.99720141749933,17.0428719914391,0.000314402425080718,0.00304728504309003
"PLSCR4",0.930867620107887,5.46935776445338,16.8900872749155,0.000330290372719869,0.00317904483742874
"LZTFL1",0.932755185972642,3.77708371030531,16.7339255657137,0.000347428337657042,0.00330476487538432
"DNAJC19",0.760355741374198,4.89026155040643,16.7277900335018,0.000348120975329084,0.00330476487538432
"SRPRB",0.596166568614503,8.26310106017769,16.5658642632574,0.000366949865079975,0.00345981301361119
"SMC4",-1.17331729458611,3.93637292948504,16.4855213761274,0.000376697493469558,0.00352772112127572
"HYAL3",1.20458921606824,3.23851803755411,16.4133193144465,0.000385696002749677,0.00358774939470505
"NCBP2",0.658950049937062,6.72942296394512,16.0889205308274,0.000429087193485351,0.0039509232321825
"IQSEC1",-1.00585506133914,4.31188807685801,16.079385941304,0.000430439688354659,0.0039509232321825
"NME6",0.718866715727065,4.69120768915091,15.8410387932626,0.000465789456436049,0.00424726438566029
"LINC00886",1.5232292359509,2.68775357786082,15.5660935590014,0.000510502814364233,0.00462455490659364
"DUSP7",-0.880723747121287,3.33657988789791,15.5411668273665,0.000514779860966176,0.00463301874869558
"TRANK1",-1.4766315295696,2.51976122449497,15.4633416870617,0.000528384235351653,0.00470629073412249
"NLGN1",-1.18067470509041,2.66639822360398,15.4558600653449,0.000529712377000799,0.00470629073412249
"ZBTB11",-0.921131396299918,3.74380369604026,15.3648243827519,0.000546164982953563,0.00482155838454547
"PFKFB4",0.948507470737375,3.9856150089247,15.2420901623883,0.000569225332262395,0.00499333107921316
"DGKG",1.53777131904488,1.82912966142554,15.1098211981884,0.000595259336163836,0.00518886440203193
"LSM3",0.808652292934478,5.73865878106112,15.0439729144788,0.000608696810133263,0.00527283611777939
"LRIG1",-2.55234025141902,0.849210062477981,15.0455384207909,0.000625816163971175,0.00538746088983881
"BRPF1",-1.09312100444137,3.45317663198291,14.8693393272079,0.000645945773605329,0.00552642495195671
"TM4SF4",2.40909129848484,0.827189656041756,14.6542610091315,0.000695238896021831,0.00591166325083594
"PRRT3",-1.99798011616553,2.06337728107285,15.0961500880815,0.00070666809256988,0.00597220717257228
"RRP9",-0.856292205769032,5.00021830225223,14.3772607641828,0.000764796166967233,0.00640076381000611
"RPL32",0.574576848809563,7.49277017896918,14.3637673280611,0.0007683711921575,0.00640076381000611
"PPP4R2",0.774812669311947,5.38427271730861,14.3530183478044,0.000771232003081544,0.00640076381000611
"SLC7A14-AS1",3.90027413164762,-0.480593056397,14.3110013721364,0.000782525583669976,0.00645583606527731
"LRRC15",0.820045630458197,5.49970933065353,14.2666760234147,0.000794633538425674,0.00651693540981056
"THUMPD3",0.726637567305168,4.73873119405917,14.1618678824027,0.000824075633078518,0.00671864016145192
"FLNB",-0.534826346017408,8.04963564659725,14.0694508843715,0.000851015831571403,0.00689770726642085
"TFDP2",1.07382612805432,4.12296410033657,14.0492819503052,0.000857020792482187,0.00690599313011809
"SDHAP1",-0.893396480744218,2.66914053630216,13.9947153636318,0.000873497744661794,0.00696541192050812
"SENP2",0.877549553408246,5.18118881309935,13.991610087051,0.000874445652358163,0.00696541192050812
"ROBO2",2.82304961298807,1.41274541808519,13.9642370304332,0.000882849712838415,0.00699216972568025
"APOD",2.14032847803852,0.713036253642087,13.9138215723432,0.000898557508826318,0.00707614038200726
"IFT57",0.736600211821557,6.08476759979649,13.8951384314591,0.000904455025978358,0.00708234274579663
"CRYBG3",-0.83944842741148,3.54666414267943,13.7784640357125,0.000942243824882335,0.00733076912540228
"CCRL2",-3.19540797026179,-0.731040940716668,14.3573252300475,0.000946758783150799,0.00733076912540228
"SETD2",-0.743286950120878,4.40210998750066,13.6475493502116,0.000986686809010609,0.0075826447105131
"WDR5B",-0.753884325340108,3.25649741041076,13.6373879542009,0.000990229936942908,0.0075826447105131
"FAM131A",-1.42279273063887,1.34082490799084,13.5525205534458,0.00102036462877782,0.00777046909607727
"TMEM44",-0.883349579173923,4.20551062107937,13.5242214537009,0.0010306322395734,0.00780577204398213
"TAGLN3",-5.22971239739547,-2.30573457809505,13.4802499146198,0.00114406152116145,0.00861776776266176
"ITGB5",-0.567875317372167,8.88503983991687,13.2076661205589,0.00115341598722908,0.00864126788270002
"TMEM115",-1.0221355441438,7.04336235233052,14.0970908943216,0.00124068054622366,0.00924507116702149
"RABL3",0.669623373909963,5.02556228469779,12.9738221026216,0.00125425158092801,0.00929621759981937
"FOXL2NB",-6.82816207605318,-2.59871115589672,14.2811570275519,0.0012662098394594,0.00933492998665278
"TSC22D2",-1.81610292220202,4.52529077089886,14.5360865374785,0.00135357895771653,0.00992624568992121
"SACM1L",0.769958403521991,5.70967855737589,12.7081394301697,0.0013805194542465,0.010070526124135
"STIMATE",-1.00347226465893,4.05676200460182,12.6726773908463,0.00139838753949541,0.0101075093249795
"PCNP",0.821097189017043,6.74175958822293,12.8156438809106,0.00140017445194522,0.0101075093249795
"CMTM8",-3.05009007891657,-0.683730578257442,12.5761988800153,0.00144827809686078,0.0104005877836738
"ZCWPW2",1.63237914370425,1.10643552237057,12.4330902414997,0.00152586226872905,0.0109012634250436
"NXPE3",0.657686076629368,4.85291908970353,12.418087092175,0.00153425278547217,0.0109049967213561
"HSPBAP1",1.05723921030395,2.48460367421678,12.3886238181395,0.00155087576600317,0.010966907202451
"PLOD2",-1.21031157573194,9.58837679283062,14.0008377327323,0.00161303566247465,0.0113485656253292
"KLHDC8B",0.641046764297039,4.85506312738536,11.8965136272269,0.00185936542651071,0.013015557985575
"LOC102724048",-3.73476373787936,-1.33608769121277,12.0675157617503,0.00188291102416439,0.0131141441180494
"SHISA5",0.475699920518672,7.93576760967046,11.802945278886,0.00192521541800881,0.0133417428468011
"PRKCI",-1.41616379656452,4.46311959951971,12.8079028008014,0.00196237268920317,0.0134268712418971
"HACL1",0.712132775397873,4.57686662303275,11.7477620959007,0.00196523175485635,0.0134268712418971
"SELENOK",0.567749796512802,6.20781268397346,11.7419046530195,0.00196953188488597,0.0134268712418971
"CMTM6",-0.640682919064808,7.46014737125919,11.7327819482008,0.00197624944685932,0.0134268712418971
"RAP2B",-0.891206303856694,3.63874990523541,11.7109866920153,0.00199239916947695,0.013470562189732
"GYG1",0.463214345382283,5.96979831547792,11.6306682377023,0.00205315808852378,0.0138139665567668
"ASTE1",-0.771052107183377,2.85066484057019,11.4706273786445,0.00218029324842014,0.0145984852285522
"CMC1",0.74643079367383,4.46077508678225,11.3598585637227,0.00227326897810593,0.0151478404021866
"BBX",0.539280439437465,6.78187143027703,11.2155047984022,0.00240093572540007,0.0159219948105479
"ZNF639",-1.13938768264639,2.56356193098313,11.1040098808348,0.00250485753036217,0.0165320597003903
"NCK1-DT",1.58918364277318,0.927057091465789,10.9972330557561,0.00260896412068772,0.0170780569424529
"IL1RAP",-0.764065364295949,4.24668994030615,10.9939604635807,0.00261222804603175,0.0170780569424529
"FLJ42393",-3.03944073431345,-0.772993487988946,11.3197069602049,0.00267598077916479,0.0174127199996357
"LOC105374029",1.43519372896713,1.84154004966637,10.8549074730408,0.00275508621714277,0.0178297254177736
"NECTIN3",-0.700327407866126,4.56394152281243,10.844801122682,0.00276579434691294,0.0178297254177736
"PLXNA1",-0.782908335221971,6.53959362817496,11.0328667412266,0.00284272160148038,0.0181623978893895
"ABTB1",0.741805662770238,4.57963448252856,10.7726110739279,0.00284360775035897,0.0181623978893895
"CEP19",1.0939159364205,2.06627643923807,10.6628125020665,0.00296654619694609,0.0188607019677398
"SLC49A4",-2.40206575309087,3.75333714622927,12.0767273569136,0.00298907940173711,0.0189171874466102
"EEF1AKMT4",0.999346554513271,1.65950969939035,10.5530080594336,0.00309527567937486,0.0194527968439542
"SDHAP4",-0.768683091051866,2.96242730931027,10.5475914391208,0.0031017807377445,0.0194527968439542
"PLXNB1",-0.818317465222173,3.67148957909384,10.5206561633152,0.00313434942771829,0.0195685058865655
"ARMC10P1",-1.6677285560711,0.326494747153556,10.3792658902286,0.00331150701233497,0.0205818328210595
"ELP6",0.669415879350941,5.27916352806413,10.3438807761097,0.00335752322032238,0.0206917903008367
"IL12A",0.964058366434954,3.22190261231797,10.3427105221199,0.00335905686701895,0.0206917903008367
"LOC105374003",1.94486968913007,1.16480474113748,10.3013591651445,0.00341373973464201,0.0209355897000612
"TNK2",-0.845624683698552,2.82646077552012,10.1336263066489,0.00364566230598556,0.0222594183087929
"EXOG",0.686231935311441,4.35581741424426,10.1148760585546,0.00367263224057117,0.0223257380939984
"DBR1",-0.880913603146527,3.65639348317561,10.0740015381934,0.00373217876808885,0.0225886452950705
"EMC3",0.45130962126941,7.85043304449018,10.0306797669186,0.00379643632084113,0.0228776553942861
"TKT",-0.444077387058956,7.95220159923558,10.0122237437744,0.00382417533437258,0.0229450520062355
"APPL1",-0.815025474651356,3.25976212793293,9.96460634956681,0.00389676452954519,0.0232401306589589
"CRELD1",0.501578472412573,7.18113876046115,9.95056419046816,0.00391845531272155,0.0232401306589589
"SH3BP5",-2.34911202000136,1.68700307733443,10.7229175753872,0.00392365842294111,0.0232401306589589
"BCHE",3.41036363596427,0.158553384890575,9.95654830595416,0.0039592503775384,0.0233511532905031
"NPRL2",0.611980304248154,4.86098263152251,9.87488802039075,0.00403763092259066,0.0237125273674181
"TMEM41A",-0.547771764781502,4.70177337509639,9.68446995527412,0.00435527633667706,0.0254375153546029
"OSBPL10",-1.15392838934529,4.00003417229992,10.0801774077232,0.00436805819220454,0.0254375153546029
"KY",-1.89334783202087,0.427455990787761,9.6213080918454,0.00446655360946196,0.0259022732331141
"NKIRAS1",0.651902395578998,4.52660406373953,9.6030699438105,0.00449925702936869,0.0259832093446042
"SEMA3B",-4.37202549890021,2.46434414928681,10.7199053482966,0.00466579592690897,0.0268331666169951
"CP",-3.57379296483909,-1.47743753474064,9.45450186778269,0.00477555717923651,0.0273509183901727
"SSR3",0.405975292146682,8.54494005395085,9.43425966715964,0.00481460828698948,0.0273822220670576
"B3GALNT1",0.54264036170266,5.30859858475214,9.43120289473067,0.00482053548655272,0.0273822220670576
"NPHP3",-1.08150724419084,1.28400271346076,9.37184415736785,0.00493722063062037,0.0279305624246524
"LINC00960",2.79131305350807,0.104755406877427,9.32979260893546,0.00502174030594374,0.0282932197725123
"LOC107986012",-4.97245537452827,-2.44624018925063,9.59503100295955,0.0054471528759287,0.0305658052066282
"TMEM39A",-0.453733490876079,6.0272935729527,9.08060300144356,0.00555600456382967,0.031050896473661
"CHMP2B",0.43719368102058,6.63720536779127,9.04680577609129,0.00563310413576898,0.0313553507316298
"COPG1",0.440429748915175,8.97927646369833,9.02118670900676,0.00569232259688965,0.0315582364771562
"SEC61A1",-0.355398817533002,10.2182462707983,8.98852960569574,0.00576879315598966,0.0318547701761023
"TMPPE",-1.48757732291262,0.769205910171696,8.91490438874593,0.00594532704004324,0.0326992987202378
"MKRN2",0.4951293992457,5.69000990934006,8.88711003309011,0.00601349143941442,0.0329434748420094
"LOC101929485",2.01126406208058,-0.0627112114384809,8.74427359998274,0.00637747192202634,0.0347999058422382
"C3orf14",-0.728682446131,3.66096641021368,8.6854785522019,0.00653420238354861,0.0355153117788172
"GMPS",-1.00041393028067,4.57347928528081,9.00550504788511,0.00660943310387934,0.0357838839139717
"MRPS25",0.434442473348449,5.37102589378386,8.63165062647557,0.00668137330891671,0.0360326202574263
"OR7E22P",6.36252727196487,-1.8853561512788,8.69290626294839,0.00682815991200596,0.0366815102249623
"TPRA1",-1.36962821855101,5.58371535193403,9.47466009165119,0.00685906765839318,0.0367052809827527
"ZNF662",-2.56902556500042,-0.259281103375571,8.50397800824964,0.00704507976523436,0.0375556944408263
"H1-10",-3.77142345247896,2.09980213782633,9.4555213583926,0.00709338355008423,0.0376683126452749
"MRPL47",0.496632594501301,5.58866270789491,8.47137440224418,0.00714137746541332,0.0377784319353544
"RIOX2",0.504674279028013,5.10030949277173,8.44862075395153,0.00720943143873367,0.037993429559258
"RPL24",0.423012812377144,7.19773089141452,8.36426394905887,0.00746796696550368,0.0392068265688943
"PRKAR2A",-0.587461268241474,4.66120607326952,8.34571313290019,0.00752616561549621,0.0393632662002934
"EPHB3",-1.34106116991706,2.16466796436411,8.31919021726185,0.00782814564510011,0.0407421232924236
"LOC105374121",-3.00024062203019,-1.20489081019499,8.47804274556339,0.00784859085070498,0.0407421232924236
"IQCG",0.918474527474527,2.74103797874521,8.21356669199653,0.00795532409411001,0.0410138846449654
"PPM1M",-0.989536081015124,2.75112166806341,8.21213231859449,0.00796012624061739,0.0410138846449654
"EIF4E3",-1.30297210480004,1.39455016423673,8.17500006489413,0.00808554770951098,0.0415058115754897
"LOC107986018",-3.05071135829133,-1.51059122274346,8.1509228065932,0.00816802372694894,0.0417744682123661
"LOC112268450",-4.06416821012916,-1.02334396323865,8.13770805679397,0.00828289944055421,0.0422062449434122
"LRRN1",-3.95047932381521,-1.22378258783622,8.05794557064513,0.00849523196169586,0.0431296391901482
"PIGZ",-1.73544495297948,3.48061810728855,8.79256704073609,0.00859786786148095,0.0434914045839876
